Level code,University,City,Courses,Faculty,Int fees,Local fees,Currency,Currency Time,Duration,Duration Time,Prerequiste_1,Prerequiste_2,Prerequiste_3,Prerequiste_1_grade,Prerequiste_2_grade,Prerequiste_3_grade,Website,course_lang,Availability,Description,Career outcomes,Country,Online,Offline,Distance,Face to face,Blended,Remarks
PG,Curtin University,Perth,Predictive Data Analytics,"School of Management, School of Electrical Engineering, Computing and Mathematical Sciences (EECMS)", , ,AUD,Year, ,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-predictive-data-analytics-stream-mintlbus--strp-predav1&index_url=http%3A%2F%2Fcourse-pg-predictive-data-analytics-stream-mintlbus--strp-predav1&auth=fWYdioQNHps5KmRa56gT%2FA&profile=_default&rank=36&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Learn how to manage big data in an international context., ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Business of Mining,"WASM: Minerals, Energy and Chemical Engineering (WASM-MECE)", , ,AUD,Year, ,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-business-of-mining-stream-mintlbus--strp-buminv1&index_url=http%3A%2F%2Fcourse-pg-business-of-mining-stream-mintlbus--strp-buminv1&auth=Ez3qt4%2FWzDFQYirNRF%2Fs4w&profile=_default&rank=37&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Learn how the mining value chain affects international business dealings., ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Graduate Certificate in Business Fundamentals,Faculty of Business and Law, , ,AUD,Year,6 months full-time,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-certificate-in-business-fundamentals--gc-busfuv1&index_url=http%3A%2F%2Fcourse-pg-graduate-certificate-in-business-fundamentals--gc-busfuv1&auth=bcMHQfWKAgiyVBNzcnRihw&profile=_default&rank=38&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,The Graduate Certificate in Business Fundamentals offers a contemporary business qualification that is relevant to all disciplines and is particularly useful in equipping professionals with the foundational business knowledge required for career advancement., ,Australia,Yes,Yes,,Yes,Yes,"Applicants require a bachelor degree in any discipline, or at least 5 years relevant work experience. Applicants must also meet Curtin’s English language proficiency requirements."
PG,Curtin University,Perth,Governance and Sustainability,School of Management, , ,AUD,Year, ,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-governance-and-sustainability-specialisation--sppc-govsuv1&index_url=http%3A%2F%2Fcourse-pg-governance-and-sustainability-specialisation--sppc-govsuv1&auth=MEOfmsbyH968nqBz2Ji02A&profile=_default&rank=39&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Gain new skills in enterprise governance and IT sustainability.,"Green information technology officer , Sustainability officer, Corporate social responsibility officer",Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Marketing,School of Marketing, , ,AUD,Year,1,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-marketing-openunis--om-mrktv1&index_url=http%3A%2F%2Fcourse-pg-master-of-marketing-openunis--om-mrktv1&auth=S4GrcwAs4HMku%2FR2SAlkSA&profile=_default&rank=40&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"To check you meet the course entry requirement, visit Open Universities Australia. ", ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Business,Faculty of Business and Law,"16,700", ,AUD,Year,6 months full-time,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-certificate-in-business--gc-busiv2&index_url=http%3A%2F%2Fcourse-pg-graduate-certificate-in-business--gc-busiv2&auth=7HFWMgphg%2FN0PVD9R5%2BxoA&profile=_default&rank=41&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Gain advanced knowledge of business theory and practice.,"Analyst, Business administration manager, Management consultant, Managing director, Project manager",Australia,Yes,Yes,,Yes,Yes,"For applicants without an undergraduate degree, a minimum of eight (8) years of professional work experience including five (5) years in a managerial capacity."
PG,Curtin University,Perth,Energy Futures,Faculty of Business and Law, , ,AUD,Year, ,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-energy-futures-specialisation-mba--sppc-oilgsv2&index_url=http%3A%2F%2Fcourse-pg-energy-futures-specialisation-mba--sppc-oilgsv2&auth=CVNOgM0QIOkNTP7PK9823A&profile=_default&rank=42&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Gain advanced knowledge of oil, gas and energy management.","CEO, Chief financial officer, Chief marketing officer, Chief information officer, Corporate services manager, Entrepreneur, Finance manager, General manager, Management consultant, Managing director, Policy and planning manager, Project manager",Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,International Relations,"School of Media, Creative Arts and Social Inquiry", , ,AUD,Year, ,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-international-relations-stream-mintlbus--strp-intrlv1&index_url=http%3A%2F%2Fcourse-pg-international-relations-stream-mintlbus--strp-intrlv1&auth=tZ41P1t6uTRBuU7FPDFEdg&profile=_default&rank=43&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Complement your international business skills with an understanding of global politics., ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Marketing,School of Marketing, , ,AUD,Year,1,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-diploma-in-marketing-openunis--og-mktgv1&index_url=http%3A%2F%2Fcourse-pg-graduate-diploma-in-marketing-openunis--og-mktgv1&auth=tIm8ecWySCjsPJo5ZruwSQ&profile=_default&rank=44&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"To check you meet the course entry requirement, visit Open Universities Australia. ", ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,CPA Australia Extension,School of Accounting,"46,300", ,AUD,Year,1,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-cpa-australia-extension-major-m-acctng--mjrp-cpaexv1&index_url=http%3A%2F%2Fcourse-pg-cpa-australia-extension-major-m-acctng--mjrp-cpaexv1&auth=fi0Cf0tyVY%2FbHcAFW15z5A&profile=_default&rank=45&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Prepare for CPA Program examinations and gain advanced accounting knowledge.,"Accountant, Auditor, Corporate treasurer, Finance manager",Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Business Administration,Faculty of Business and Law, , ,AUD,Year,1,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-business-administration-openunis--om-busadmv1&index_url=http%3A%2F%2Fcourse-pg-master-of-business-administration-openunis--om-busadmv1&auth=lfKD0cI6dzIJBEBf1OxWeA&profile=_default&rank=46&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"To check you meet the course entry requirement, visit Open Universities Australia. ", ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Master of Business Administration (Global),School of Management, , ,AUD,Year,2,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-business-administration-global--mc-mbagduv2&index_url=http%3A%2F%2Fcourse-pg-master-of-business-administration-global--mc-mbagduv2&auth=FM1kMqdR%2FgUPAC4Xcv6VFg&profile=_default&rank=47&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"The MBA (Global) for Dubai is specifically designed for recent graduates and early career professionals who are seeking to develop practical business skills to boost their careers, add to their current experience, or start their own business. This degree is designed to assist students who have no more than 3 years’ work experience and wish to aspire into senior/executive positions within their career or to commence their own businesses. The program incorporates work integrated learning, working in diverse teams, learning independently and undertaking a professional project involving business placements, industry mentorships and global field trips which will incur an additional cost to the student.", ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Marketing,School of Marketing, , ,AUD,Year,6 months full-time,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-certificate-in-marketing-openunis--oc-mktgv1&index_url=http%3A%2F%2Fcourse-pg-graduate-certificate-in-marketing-openunis--oc-mktgv1&auth=SZcQAVMTeykIEwYZ3zhOnw&profile=_default&rank=48&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"To check you meet the course entry requirement, visit Open Universities Australia. ", ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Business,Faculty of Business and Law, , ,AUD,Year,6 months full-time,Years, ,,, ,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-certificate-in-business-openunis--oc-busiv1&index_url=http%3A%2F%2Fcourse-pg-graduate-certificate-in-business-openunis--oc-busiv1&auth=XmgAVWpX%2F6yEziA8niJ0%2Bg&profile=_default&rank=49&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"To check you meet the course entry requirement, visit Open Universities Australia. ", ,Australia,Yes,Yes,,Yes,Yes,"At Curtin, we understand that everyone’s study journey has been different."
PG,Curtin University,Perth,Business,Faculty of Business and Law,"32,500", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-diploma-in-business--gd-busiv2&index_url=http%3A%2F%2Fcourse-pg-graduate-diploma-in-business--gd-busiv2&auth=9ox%2FXwe79UF7BTf%2F75Uq6w&profile=_default&rank=50&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+business-management-and-law+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Gain advanced knowledge of business theory and practice.,"Analyst, Business administration manager, Management consultant, Managing director, Project manager",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Records Management and Archives,"School of Media, Creative Arts and Social Inquiry","29,000", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-diploma-in-records-management-and-archives--gd-recmarv1&index_url=http%3A%2F%2Fcourse-pg-graduate-diploma-in-records-management-and-archives--gd-recmarv1&auth=4UZU9UrV3xeknPmndtuMyA&profile=_default&rank=1&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Change to a career in records management and learn how to manage, preserve and curate information for a digital age.","The future of libraries, archives and recordsThe ever-growing volume of information and data requires professionals who not only have the skills to acquire, design, manage, access, curate and preserve information, but also the ability to contextualise information so it’s used ethically and meaningfully.",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Graduate Certificate in Teaching English to Speakers of Other Languages (TESOL),School of Education, , ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-certificate-in-teaching-english-to-speakers-of-other-languages-tesol--gc-tesolv2&index_url=http%3A%2F%2Fcourse-pg-graduate-certificate-in-teaching-english-to-speakers-of-other-languages-tesol--gc-tesolv2&auth=QmHgr9f2AyQRZV1xvO4e1A&profile=_default&rank=2&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Focus on the theoretical underpinnings of language acquisition and components of language.,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,International Relations and National Security,"School of Media, Creative Arts and Social Inquiry","43,500", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-international-relations-and-national-security--mc-intrnsv1&index_url=http%3A%2F%2Fcourse-pg-master-of-international-relations-and-national-security--mc-intrnsv1&auth=zySJLaeUniCr0wOBBju2Ng&profile=_default&rank=3&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Advance your expertise in analysing global trends, international diplomacy and addressing security challenges.",The future of international relations and national security,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Indigenous Australian Cultural Studies,Centre for Aboriginal Studies, , ,AUD,Year,6 months full-time,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-certificate-in-indigenous-australian-cultural-studies--gc-indaucv1&index_url=http%3A%2F%2Fcourse-pg-graduate-certificate-in-indigenous-australian-cultural-studies--gc-indaucv1&auth=FePQBQp6KZ8M9PUB4IU6BQ&profile=_default&rank=4&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Gain understanding in cultural diversity and the ways of Indigenous Australians, communities and organisations.",The multi-disciplinary approach makes the course relevant when dealing with issues concerning cultural management.,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,International Relations and National Security,"School of Media, Creative Arts and Social Inquiry","29,000", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-diploma-in-international-relations-and-national-security--gd-intrnsv1&index_url=http%3A%2F%2Fcourse-pg-graduate-diploma-in-international-relations-and-national-security--gd-intrnsv1&auth=s7lTaXPQKhw3nAmOn15m7A&profile=_default&rank=5&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Advance your expertise in analysing global trends, international diplomacy and addressing security challenges.",The future of international relations and national security,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,International Relations and National Security,"School of Media, Creative Arts and Social Inquiry","14,500", ,AUD,Year,6 months full-time,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-certificate-in-international-relations-and-national-security--gc-intrnsv1&index_url=http%3A%2F%2Fcourse-pg-graduate-certificate-in-international-relations-and-national-security--gc-intrnsv1&auth=GHG%2BA3cuYsVW%2Fb50sn6dZQ&profile=_default&rank=6&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Advance your expertise in analysing global trends, international diplomacy and addressing security challenges.",The future of international relations and national security,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Human Rights,"School of Media, Creative Arts and Social Inquiry","14,500", ,AUD,Year,6 months full-time,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-certificate-in-human-rights--gc-hrightv1&index_url=http%3A%2F%2Fcourse-pg-graduate-certificate-in-human-rights--gc-hrightv1&auth=Yb3g4ZVMiOCuxMjVfqSYng&profile=_default&rank=7&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,"Study human rights theory and philosophy across cultural, religious and political traditions.","Our graduates work in jobs that aim to realise and protect human  rights or to raise community awareness about human rights issues, in  professions such as education, health, law, social work, development  work, in both the public and private sector. Others work for human  rights in a voluntary capacity, advocating social justice, peace and a  sustainable future. ",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Information and Library Studies,"School of Media, Creative Arts and Social Inquiry","29,000", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-graduate-diploma-in-information-and-library-studies--gd-inflibv1&index_url=http%3A%2F%2Fcourse-pg-graduate-diploma-in-information-and-library-studies--gd-inflibv1&auth=y1Qw6bFtF9o3UhE5bw%2F5pQ&profile=_default&rank=8&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Change to a career in libraries and learn how to connect people with information.,"The future of libraries, archives and recordsThe ever-growing volume of information and data requires professionals who not only have the skills to acquire, design, manage, access, curate and preserve information, but also the ability to contextualise information so it’s used ethically and meaningfully.",Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Human Rights,"School of Media, Creative Arts and Social Inquiry","43,500", ,AUD,Year,1,Years,"Writing6.0, Speaking6.0, Reading6.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-human-rights--mc-hrightv1&index_url=http%3A%2F%2Fcourse-pg-master-of-human-rights--mc-hrightv1&auth=%2BeRIDMJkYhFE4wGajkoDvA&profile=_default&rank=9&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Put human rights learning into practice and pursue your interest areas in greater depth.,The future of human rights,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Information Management,"School of Media, Creative Arts and Social Inquiry","29,000", ,AUD,Year,2,Years,"Writing7.0, Speaking6.0, Reading7.0, Listening6.0, Overall band score6.5",,,IELTS band: 6.5,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-information-management--mc-infmgt1v2&index_url=http%3A%2F%2Fcourse-pg-master-of-information-management--mc-infmgt1v2&auth=tAemCZptQTgBEs9XFJM6cw&profile=_default&rank=10&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,Gain strong information management skills to pursue a career in librarianship or records management.,The future of information management,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
PG,Curtin University,Perth,Social Work (Qualifying),"School of Occupational Therapy, Social Work and Speech Pathology", , ,AUD,Year,2,Years,"Writing7.0, Speaking7.0, Reading7.0, Listening7.0, Overall band score7.0",,,IELTS band: 7.0,,,https://search.curtin.edu.au/s/redirect?collection=curtin-learning-offerings&url=https%3A%2F%2Fstudy.curtin.edu.au%2Foffering%2Fcourse-pg-master-of-social-work-qualifying--mg-scwkv1&index_url=http%3A%2F%2Fcourse-pg-master-of-social-work-qualifying--mg-scwkv1&auth=MG9Amv0xEiLfi4C4PLa9%2Bg&profile=_default&rank=11&query=%21padrenull+%7CstudyArea%3A%22%24%2B%2B+culture-language-and-indigenous+%24%2B%2B%22+%7CofferingLevel%3A%22%24%2B%2B+POSTGRADUATE+%24%2B%2B%22+%7CofferingType%3A%22%24%2B%2B+COURSE+%24%2B%2B%22,English,A,This graduate entry master course provides the knowledge and skills to become a professional social work practitioner and help people to address life challenges., ,Australia,Yes,Yes,,Yes,Yes,Curtin requires all applicants to demonstrate proficiency in English. Specific English requirements for this course are outlined in the IELTS table below.
