Level code,University,City,Courses,Faculty,Int fees,Local fees,Currency,Currency Time,Duration,Duration Time,Prerequiste_1,Prerequiste_2,Prerequiste_3,Prerequiste_1_grade,Prerequiste_2_grade,Prerequiste_3_grade,Website,course_lang,Availability,Description,Career outcomes,Country,Online,Offline,Distance,Face to face,Blended,Remarks
GCERT,University of Tasmania,Launceston,Graduate Certificate in Maritime Engineering (Technology Management) (J5Z2),College of Sciences and Engineering,"16,000",,AUD,Year,0.5,Year,,,,,,,https://www.utas.edu.au/courses/j5z2,English,A,,,Australia,Yes,Yes,,Yes,Yes,
GDIP,University of Tasmania,Launceston,Graduate Diploma in Maritime Engineering (Naval Engineering) (J6Z1),College of Sciences and Engineering,"32,000",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/j6z1,English,A,The Graduate Diploma in Maritime Engineering (Naval Engineering) degree program is designed to provide engineering graduates with in-depth exposure to a wide range of subjects relevant to the development and procurement of maritime engineering systems.,,Australia,Yes,Yes,,Yes,Yes,
GDIP,University of Tasmania,Launceston,Graduate Diploma in Maritime Engineering (Technology Management) (J6Z2),College of Sciences and Engineering,"32,000",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/j6z2,English,A,The Graduate Diploma in Maritime Engineering (Technology Management) program is designed to provide engineering graduates with in-depth exposure to a wide range of subjects relevant to the development and procurement of maritime engineering systems.,,Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Launceston,Master of Engineering (Maritime Design) (27B1),College of Sciences and Engineering,"69,088",,AUD,Year,2,Years,,,,,,,https://www.utas.edu.au/courses/27b1,English,A,Our postgraduate maritime engineering programmes provide engineering graduates with in-depth exposure to a wide range of subjects relevant to the development and procurement of marine systems.,"The Master of Engineering degree is targeted at engineering professionals already in the workforce, who wish to pursue, or develop a career in the technical management of maritime engineering projects.",Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Launceston,Master of Maritime Engineering (Naval Engineering) (J7Z1),College of Sciences and Engineering,"48,560",,AUD,Year,1.5,Years,,,,,,,https://www.utas.edu.au/courses/j7z1,English,A,These postgraduate maritime engineering programs provide engineering graduates with in-depth exposure to a wide range of subjects relevant to the development and procurement of marine systems.,"The Master of Maritime Engineering degree is targeted at engineering professionals already in the workforce, who wish to pursue, or develop a career in the technical management of maritime engineering projects.",Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Launceston,Master of Maritime Engineering (Technology Management) (J7Z2),College of Sciences and Engineering,"51,519",,AUD,Year,1.5,Years,,,,,,,https://www.utas.edu.au/courses/j7z2,English,A,These postgraduate maritime engineering programs provide engineering graduates with in-depth exposure to a wide range of subjects relevant to the development and procurement of marine systems.,"The Master of Maritime Engineering degree is targeted at engineering professionals already in the workforce, who wish to pursue or develop a career in the technical management of maritime engineering projects.",Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Hobart,Master of Professional Engineering (Specialisation) (P7A),College of Sciences and Engineering,"107,009",,AUD,Year,3,Years,,,,,,,https://www.utas.edu.au/courses/p7a,English,A,The Master of Professional Engineering is an entry-to-practice masters-level qualification offering with specialisations in Civil and Structural and Mechanical engineering.,,Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Hobart,Master of Engineering Science (N8C),,,,AUD,Year,,Year,,,,,,,https://www.utas.edu.au/courses/n8c,English,A,,Master of Research degrees are internationally recognised research degrees.,Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Hobart,Master of Science (Geomatic Engineering) (S8K),,,,AUD,Year,,Year,,,,,,,https://www.utas.edu.au/courses/s8k,English,A,,Master of Research degrees are internationally recognised research degrees.,Australia,Yes,Yes,,Yes,Yes,
GCERT,University of Tasmania,Distance Hobart,Graduate Certificate in Protected Area Planning (K5J),College of Sciences and Engineering,"14,975",,AUD,Year,0.5,Year,,,,,,,https://www.utas.edu.au/courses/k5j,English,A,"At completion of the course, graduates will be equipped to:","Graduates will have planning knowledge and skills sought by government protected area agencies, private and NGO protected area managers, and community-based organisations. The course has been designed to meet international competencies for protected area planners specified by the IUCN World Commission on Protected Areas.",Australia,Yes,Yes,,Yes,Yes,
GCERT,University of Tasmania,Hobart,Graduate Certificate in Geographic Information Systems (S5A),College of Sciences and Engineering,"16,975",,AUD,Year,0.5,Year,,,,,,,https://www.utas.edu.au/courses/s5a,English,A,"The Graduate Certificate in Geographic Information Systems meets the needs of people who do not have prior experience in the field of GIS and are seeking to acquire knowledge, or who have some training or workplace experience with GIS and are seeking to improve and extend their knowledge and gain a formal qualification.","There is substantial employer demand for people with education and training in Geographic Information Systems and related subject areas such as Remote Sensing. Employers from the private sector, local, state and commonwealth government agencies seek graduates with GIS and Spatial Science skills across a range of sectors including environmental management, resource management, forestry, planning, engineering and construction.",Australia,Yes,Yes,,Yes,Yes,
GDIP,University of Tasmania,Hobart,Graduate Diploma of Environmental Planning (S6L),College of Sciences and Engineering,"33,950",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/s6l,English,A,"The course addresses the central role of environmental planning in achieving environmental, social and economic sustainability. Essential planning theory is integrated with understandings drawn from biophysical, social, cultural, legal and public policy disciplines. Urban, regional and rural environments are considered, and emphasis is given to planning across all land tenures at catchment and landscape scales. Extensive use of case studies provides students with practical examples of major environmental planning issues.","The GradDipEnvPlg can lead to positions in planning for urban, rural, regional and natural environments. Environmental planners are employed by local and state governments across Australia, the Commonwealth Government, and private sector firms such as planning consultants.",Australia,Yes,Yes,,Yes,Yes,
GDIP,University of Tasmania,Hobart,Graduate Diploma of Environmental Health (M6Q),College of Health and Medicine,,,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/m6q,English,A,,,Australia,Yes,Yes,,Yes,Yes,
GDIP,University of Tasmania,Hobart,Graduate Diploma of Land Surveying (K6J),"<div class=""block__outlined lede alert alert__error""><i class=""fa fa-exclamation-triangle"" aria-hidden=""true""></i> Due to the ongoing response to COVID-19, online study may replace some or all of your on-campus classes. We'll be sure to keep you informed of any changes.</div><p>This 1-year (minimum) full-time or part-time course is offered by the College of Sciences and Engineering. The degree is available on the Hobart campus with entry in Semester 1.&nbsp;&nbsp;<em><strong>There may be limited occasions where entry into Semester 2 is acceptable. To discuss, please contact Dr Jon Osborn (03) 6226 2435, email Jon.Osborn@utas.edu.au</strong></em></p><p>This course, together with the Bachelor of Surveying and Spatial Sciences or its equivalent, provides the necessary qualifications for registration with the Tasmanian Land Surveyors Accreditation Board for the purposes of the Surveyors Act; and for reciprocal registration in other States of Australia.</p>","33,950",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/k6j,English,A,"The one-year Graduate Diploma of Land Surveying is available to students who have completed the University's Bachelor of Surveying and Spatial Sciences or its equivalent, and prepares graduates for registration with the Tasmanian Land Surveyors Accreditation Board (or, through reciprocating arrangements, with the Surveyors Boards of other States and Territories). It prepares graduates for professional careers in Land Surveying, undertaking land and cadastral boundary surveys controlled by State legislation.",This course prepares students for registration with the Tasmanian Land Surveyors Accreditation Board for the purposes of the Surveyors Act; and for reciprocal registration in other States of Australia.,Australia,Yes,Yes,,Yes,Yes,
GDIP,University of Tasmania,Hobart,Graduate Diploma of Spatial Science (K6L),College of Sciences and Engineering,,,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/k6l,English,A,,,Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Hobart,Master of Applied Science (Environmental Management and Spatial Sciences) (K7J4),College of Sciences and Engineering,"62,983",,AUD,Year,2,Years,IELTS,,,6,,,https://www.utas.edu.au/courses/k7j4,English,A,"This course provides in-depth knowledge and skills in creating data driven, collaborative solutions to complex environmental problems. The spatial knowledge and skills you develop will help you to become a global citizen who can adapt and enhance the cultural, Indigenous, natural and physical values in landscapes.","Our graduates are in high demand across all areas of the environmental management sector where there is a need of delivering spatial analysis and data visualisation of environmental processes to support decision making in conserving and managing natural, rural and urban environments.",Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Hobart,Master of Environmental Management (S7D),College of Sciences and Engineering,"48,484",,AUD,Year,1.5,Years,IELTS,,,6,,,https://www.utas.edu.au/courses/s7d,English,A,"We educate management professionals who are evidence-based and adaptive in their efforts to enhance the cultural, Indigenous, natural and physical values in landscapes. We do this through a broad, interdisciplinary approach that includes science, politics, policy, social science and spatial science knowledge and skills.","Environmental management is a global concern, and the practical, sector connected skills and knowledge you develop here in Tasmania can be applied to any community around the world.",Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Hobart,Master of Protected Area Governance and Management (K7E),College of Sciences and Engineering,"60,948",,AUD,Year,2,Years,,,,,,,https://www.utas.edu.au/courses/k7e,English,A,"At completion of the course, graduates will be equipped, with respect to protected areas, to:","Graduates will have governance, planning and management knowledge and skills sought by government protected area agencies, private and NGO protected area managers, and community-based organisations. The course has been designed to meet international competencies for protected area planners specified by the IUCN World Commission on Protected Areas, with a particular focus on middle and senior governance and management roles.",Australia,Yes,Yes,,Yes,Yes,
GCERT,University of Tasmania,Distance Hobart,Graduate Certificate in Advanced Paramedicine (M5T),College of Health and Medicine,"16,475",,AUD,Year,0.5,Year,,,,,,,https://www.utas.edu.au/courses/m5t,English,A,,,Australia,Yes,Yes,,Yes,Yes,
GCERT,University of Tasmania,Distance Launceston,Graduate Certificate in Addiction Studies for Health Professionals (H5G),College of Health and Medicine,,,AUD,Year,,Year,,,,,,,https://www.utas.edu.au/courses/h5g,English,A,"The Graduate Certificate in Addiction studies has been designed to provide health professionals with the knowledge, awareness and skills to work sensitively with clients and families affected by addictive disorders and behaviours.","After completing this course, you’ll be better equipped to provide effective and appropriate care for those living with addictive disorders. Whether you’re already in the field, or looking to move from your current health role into this area, the work you do as part of the Graduate Certificate will be a great start to your future career.",Australia,Yes,Yes,,Yes,Yes,
GCERT,University of Tasmania,Distance Hobart,Graduate Certificate (Clinical Redesign) (M5V),College of Health and Medicine,"11,475",,AUD,Year,,Year,,,,,,,https://www.utas.edu.au/courses/m5v,English,A,,"Enhancement of their role as healthcare professionals with the ability to plan and evaluate evidence-based healthcare/services improvements into practice. By consolidating and advancing communication skills, students will be able to build more effective relationships with patients and other health professionals.",Australia,Yes,Yes,,Yes,Yes,
GCERT,University of Tasmania,Hobart,Graduate Certificate of Counselling (M5I),College of Health and Medicine,,,AUD,Year,,Year,,,,,,,https://www.utas.edu.au/courses/m5i,English,A,"The Graduate Certificate in Counselling is a skill based course which aims to provide students with the fundamental knowledge and skills required for employment in a range of counselling roles. The course focuses on developing an understanding of the theoretical basis of counselling and the ethical, legal and professional issues in relation to the practice of counselling, and the acquisition of counselling skills.","Counselling graduates work in a wide range of settings including relationship counselling organisations, secondary and post-secondary education, community welfare centres, drug and alcohol agencies, church agencies, and private practice. Other graduates utilise their counselling skills in their existing employment. You might also find employment in Crisis & Trauma counselling, EAP services, Career counselling / Employment Services, Disability, Aged Care, Justice / Community Corrections, Child & Adolescent services.",Australia,Yes,Yes,,Yes,Yes,
GCERT,University of Tasmania,Distance Launceston,Graduate Certificate in E-Health (Health Informatics) (H5E),College of Health and Medicine,"8,975",,AUD,Year,,Year,,,,,,,https://www.utas.edu.au/courses/h5e,English,A,Demonstrate advanced knowledge of the central role that health informatics and e-health play in contemporary health care by articulating:,,Australia,Yes,Yes,,Yes,Yes,
GCERT,University of Tasmania,Distance Hobart,Graduate Certificate in Evidence-Based Complementary Medicines (M5Q),College of Health and Medicine,,,AUD,Year,,Year,,,,,,,https://www.utas.edu.au/courses/m5q,English,A,The objectives of this course are to enable you to:,This qualification is intended to augment the practice of registered health professionals and improve their ability to practise integrative medicine,Australia,Yes,Yes,,Yes,Yes,
GCERT,University of Tasmania,Distance Launceston,Graduate Certificate in Flexible Learning and Simulation for Health Professionals (H5H),College of Health and Medicine,,,AUD,Year,,Year,,,,,,,https://www.utas.edu.au/courses/h5h,English,A,"The School of Nursing, in collaboration with cooperating health care agencies, aims to create an educational environment which values critical, reflective thinking, life-long learning, acquisition of generic attributes and professional development.  The primary course objective is to equip students with the fundamental knowledge, skills, capabilities and awareness to deliver flexible learning and use simulation in their teaching practice.",Graduates may find employment in educational roles within health care facilities.,Australia,Yes,Yes,,Yes,Yes,
GCERT,University of Tasmania,Distance Sydney,Graduate Certificate in Health Service Management (C5I),College of Business & Economics,,,AUD,Year,0.5,Year,IELTS,,,6,,,https://www.utas.edu.au/courses/c5i,English,A,The Graduate Certificate in Health Service Management is designed to provide health service management professionals from both the public and private sectors with rigorous training focussed on issues of contemporary professional health service management practice.,,Australia,Yes,Yes,,Yes,Yes,
GCERT,University of Tasmania,Hobart,Graduate Certificate in Public Health (M5W),College of Health and Medicine,"15,475",,AUD,Year,0.5,Year,,,,,,,https://www.utas.edu.au/courses/m5w,English,A,,,Australia,Yes,Yes,,Yes,Yes,
GCERT,University of Tasmania,Domestic,Graduate Certificate in Quality Services (Health and Safety) (H5Q),College of Health and Medicine,,,AUD,Year,0.5,Year,,,,,,,https://www.utas.edu.au/courses/h5q,English,A,"The School of Medicine aims to create an educational environment which values critical, reflective thinking, life-long learning, acquisition of generic attributes and professional development.","Graduates may find employment in hospital administration, health administration or risk and quality assurance management.",Australia,Yes,Yes,,Yes,Yes,
GDIP,University of Tasmania,Distance Hobart,Graduate Diploma of Advanced Paramedicine (Specialisation) (M6T),College of Health and Medicine,"32,950",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/m6t,English,A,Graduates of this course are expected to be able to:,"Depending on the specialisation undertaken, graduates will be able to enter a wide range of professional careers including Intensive Care Paramedic and Extended Care Paramedic. This course will enable paramedics to take their careers beyond traditional paramedic practice.",Australia,Yes,Yes,,Yes,Yes,
GDIP,University of Tasmania,Distance Hobart,Graduate Diploma of Clinical Pharmacy (M6L),College of Health and Medicine,"22,463",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/m6l,English,A,"The course will provide a formal training program for pharmacists to provide clinical services. Online delivery will enable access by pharmacists from overseas, as well as from rural and remote areas of Australia. The course will support rural pharmacists in becoming accredited to conduct medication reviews, and enhance their role as a member of the health care team. It will develop their ability to communicate effectively with other health professionals and patients. The course also aims to provide a pathway towards a Research Higher Degree.",The course should equip registered pharmacists with the fundamental knowledge and skills to enhance career opportunities as a clinical or consultant (medication review) pharmacist.,Australia,Yes,Yes,,Yes,Yes,
GDIP,University of Tasmania,Hobart,Graduate Diploma in Counselling (M6I),College of Health and Medicine,"34,950",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/m6i,English,A,"The Graduate Diploma in Counselling is a skill based course which aims to provide students with the fundamental knowledge and skills required for employment in a range of counselling roles. The course focuses on developing an understanding of the theoretical basis of counselling and the ethical, legal and professional issues in relation to the practice of counselling, and the acquisition of counselling skills.",My current studies are giving me the opportunity to broaden my skills. There is a strong emphasis on role-play and simulated scenarios which allow me to continue developing my knowledge base. We have used real life case studies in workshops to gain our practical skills.,Australia,Yes,Yes,,Yes,Yes,
GDIP,University of Tasmania,Distance Launceston,Graduate Diploma of E-Health (Health Informatics) (H6E),College of Health and Medicine,"17,950",,AUD,Year,,Year,,,,,,,https://www.utas.edu.au/courses/h6e,English,A,Demonstrate a comprehensive and integrated understanding of health informatics as a discipline and a profession by articulating:,,Australia,Yes,Yes,,Yes,Yes,
GDIP,University of Tasmania,Distance Sydney,Graduate Diploma of Health Service Management (C6I),College of Business & Economics,,,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/c6i,English,A,,,Australia,Yes,Yes,,Yes,Yes,
GDIP,University of Tasmania,Distance Hobart,Graduate Diploma of Healthcare in Remote and Extreme Environments (M6Y),College of Health and Medicine,,,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/m6y,English,A,,,Australia,Yes,Yes,,Yes,Yes,
GDIP,University of Tasmania,Launceston,Graduate Diploma of Laboratory Medicine (M6U),College of Health and Medicine,"34,950",,AUD,Year,1.5,Years,,,,,,,https://www.utas.edu.au/courses/m6u,English,A,The Graduate Diploma of Laboratory Medicine is designed to provide students with the theoretical and practical skills necessary for employment in Medical Pathology Laboratories that provide diagnostic services that are an essential part of the health care system. The program will provide a formal qualification in Medical Laboratory Science for students with an undergraduate background in Science or Health Science.,The programme will equip students to sit the examination for membership of the Australian Institute of Medical Scientists when they have the appropriate practical laboratory experience.,Australia,Yes,Yes,,Yes,Yes,
GDIP,University of Tasmania,Hobart,Graduate Diploma of Public Health (M6W),College of Health and Medicine,"30,950",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/m6w,English,A,,,Australia,Yes,Yes,,Yes,Yes,
GDIP,University of Tasmania,Domestic,Graduate Diploma of Quality Services (Health and Safety) (H6Q),College of Health and Medicine,,,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/h6q,English,A,"The School of Health Sciences, aims to create an educational environment which values critical, reflective thinking, life-long learning, acquisition of generic attributes and professional development. This course contextualises the advanced knowledge and skills for students to understand the importance of and participate in quality and safety in Healthcare delivery. In the Graduate Diploma of Quality Services research units are introduced which extend abilities to generate and transmit solutions to complex quality and safety in healthcare problems. Course objectives are intended to:","Graduates may find employment in hospital administration, health administration or risk and quality assurance management.",Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Distance Hobart,Master of Advanced Paramedicine (Specialisation) (M7T),College of Health and Medicine,"50,002",,AUD,Year,1.5,Years,,,,,,,https://www.utas.edu.au/courses/m7t,English,A,Graduates of this course are expected to be able to:,"Depending on the specialisation undertaken, graduates will be able to enter a wide range of professional careers including Intensive Care Paramedic and Extended Care Paramedic.  This course will enable paramedics to take their careers beyond traditional paramedic practice.",Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Distance Sydney,Master of Health Information Management (37E),College of Business & Economics,,,AUD,Year,,Year,,,,,,,https://www.utas.edu.au/courses/37e,English,A,Graduates from the Master of Health Information Management degree will have systematic and critical understanding of contemporary health information management and some specialised research skills for the advancement of professional practice.,"The Master of Health Information Management (MHIM) is designed for those interested in pursuing a significant management or administrative role in the private or public health sectors. Successful completion of the MHIM provides graduates with a substantial background in relevant health information management theory, research and practice that should enhance your ability to plan and manage successfully in an increasingly complex national and international sector, and within the framework of societal values.",Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Distance Sydney,Master of Health Service Management (C7O),College of Business & Economics,,,AUD,Year,,Year,,,,,,,https://www.utas.edu.au/courses/c7o,English,A,The Master of Health Service Management Degree  aims to provide graduates with systematic and critical understanding of contemporary health service management and some specialised research skills for the advancement of professional practice.,"The MHSM is designed for those interested in pursuing a significant management or administrative role in the private or public health sectors. Successful completion of the MHSM provides graduates with a substantial background in relevant health service management theory, research and practice that should enhance their ability to plan and manage successfully in an increasingly complex national and international sector, and within the framework of societal values.",Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Launceston,Master of Laboratory Medicine (M7U),College of Health and Medicine,"57,589",,AUD,Year,2,Years,,,,,,,https://www.utas.edu.au/courses/m7u,English,A,,"Students will gain knowledge and a variety of skills in Laboratory Medicine professional areas such as: clinical chemistry, endocrinology, haematology, blood transfusion science, histopathology, medical microbiology, human molecular biology, and immunology. A Medical Scientist carries out laboratory investigations which assist in the diagnosis and treatment of disease.",Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Hobart,Master of Leadership (Health and Human Services) (M7S),College of Health and Medicine,,,AUD,Year,1.5,Years,,,,,,,https://www.utas.edu.au/courses/m7s,English,A,,,Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Hobart,Master of Public Health (M7W),College of Health and Medicine,"65,018",,AUD,Year,2,Years,,,,,,,https://www.utas.edu.au/courses/m7w,English,A,,"""Tasmania faces a combination of health, social, and economic challenges, and the team at the University of Tasmania is invested in – and passionate about – trying to solve these challenges and teaching the next generation of clinicians, policy professionals, and advocates.""",Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Domestic,Master of Quality Services (Health and Safety) (H7Q),College of Health and Medicine,,,AUD,Year,1.5,Years,,,,,,,https://www.utas.edu.au/courses/h7q,English,A,"The School of Health Sciences aims to create an educational environment which values critical, reflective thinking, life-long learning, acquisition of generic attributes and professional development.","Graduates may find employment in hospital administration, health administration or risk and quality assurance management.",Australia,Yes,Yes,,Yes,Yes,
GCERT,University of Tasmania,Hobart,"Graduate Certificate in Tourism, Environmental and Cultural Heritage (A5T)","College of Arts, Law and Education","16,725",,AUD,Year,0.5,Year,,,,,,,https://www.utas.edu.au/courses/a5t,English,A,"This degree offers a unique learning experience, where you will gain an understanding of contemporary issues in tourism, the global forces that shape it and the disruptive innovations that have changed the way tourism industry works.  The University will utilise its strong industry connections and enable experiential learning opportunities to ensure your learning and work readiness is maximised.",,Australia,Yes,Yes,,Yes,Yes,
GDIP,University of Tasmania,Hobart,"Graduate Diploma of Tourism, Environmental and Cultural Heritage (A6T)","College of Arts, Law and Education","33,450",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/a6t,English,A,"This immersive degree offers a unique learning experience, where you’ll gain real-world understanding of contemporary issues in tourism, an understanding of managing tourism in sites of environmental and cultural value and acquire skills to envisage and grow tourism enterprises.",,Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Hobart,Master of Social Work (Qualifying) (R7O),"College of Arts, Law and Education","69,088",,AUD,Year,2,Years,,,,,,,https://www.utas.edu.au/courses/r7o,English,A,,"The skills and expertise our Social Work graduates gain equips them for a diverse range of rewarding careers, including:",Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Hobart,"Master of Tourism, Environmental and Cultural Heritage (A7T)","College of Arts, Law and Education","50,760",,AUD,Year,1.5,Years,,,,,,,https://www.utas.edu.au/courses/a7t,English,A,"Our new Master of Tourism, Environmental and Cultural Heritage is designed to prepare students for a growing tourism sector in Australia and the world. Offering a unique learning experience by drawing upon Tasmania’s 7 UNESCO listed sites and the university's strong industry connections.",,Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Hobart,Master of Arts (R8C),,,,AUD,Year,,Year,,,,,,,https://www.utas.edu.au/courses/r8c,English,A,,Master of Research degrees are internationally recognised research degrees.,Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Hobart,Master of Social Work (R8B),,,,AUD,Year,,Year,,,,,,,https://www.utas.edu.au/courses/r8b,English,A,,Master of Research degrees are internationally recognised research degrees.,Australia,Yes,Yes,,Yes,Yes,
GCERT,University of Tasmania,Hobart,Graduate Certificate in Parliamentary Law and Practice (L5C),"College of Arts, Law and Education","15,475",,AUD,Year,0.5,Year,,,,,,,https://www.utas.edu.au/courses/l5c,English,A,,"Parliamentary officer, politician and member of parliament, political adviser and public servant.",Australia,Yes,Yes,,Yes,Yes,
GDIP,University of Tasmania,Hobart,Graduate Diploma of Legal Practice (L6B),"College of Arts, Law and Education","21,950",,AUD,Year,0.5,Year,,,,,,,https://www.utas.edu.au/courses/l6b,English,A,"To ensure that aspiring practitioners have the essential knowledge, values, attitude and skills to practice law competently.",Successful completion of the course is normal prerequisite for admission as a Barrister and Solicitor of the Supreme Court of Tasmania.,Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Hobart,Master of Laws (L8A),,,,AUD,Year,,Year,,,,,,,https://www.utas.edu.au/courses/l8a,English,A,,Master of Research degrees are internationally recognised research degrees.,Australia,Yes,Yes,,Yes,Yes,
GDIP,University of Tasmania,Hobart,Graduate Diploma of Marine and Antarctic Science (S6O),College of Sciences and Engineering,"33,950",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/s6o,English,A,,,Australia,Yes,Yes,,Yes,Yes,
GDIP,University of Tasmania,Hobart,Graduate Diploma of Marine and Antarctic Science (S6Z),College of Sciences and Engineering,"37,950",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/s6z,English,A,The course provides specialist coursework streams for students to pursue in-depth learning in a particular area of marine science. This is supported with two subjects all students undertake in research methodology.,The University's Institute of Marine and Antarctic Science (IMAS) provides our students with access to some of the world's leading research facilities giving you the best career foundation.,Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Hobart,Master of Marine and Antarctic Science (S7Z),College of Sciences and Engineering,"77,228",,AUD,Year,2,Years,,,,,,,https://www.utas.edu.au/courses/s7z,English,A,"The course provides specialist streams for students to pursue in-depth learning in a particular area of marine science, paired with broader research methodology and a research project.","I researched universities in Australia for options, and read the units that they offered. I wanted to continue to study fisheries and the specific units offered in this course are not offered elsewhere. I developed my skills in areas like responsible fishing and fisheries population dynamics.",Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Hobart,Master of Philosophy (Marine Conservation) (J8B),,,,AUD,Year,,Year,,,,,,,https://www.utas.edu.au/courses/j8b,English,A,,Master of Research degrees are internationally recognised research degrees.,Australia,Yes,Yes,,Yes,Yes,
GCERT,University of Tasmania,Distance Launceston,Graduate Certificate in Applied Science (Specialisation) (J5E),College of Sciences and Engineering,"15,475",,AUD,Year,0.5,Year,,,,,,,https://www.utas.edu.au/courses/j5e,English,A,"The program will set the Australian benchmark for professional development in maritime operations. The key objective is to provide graduates with a widely recognised qualification that meets the higher level training and educational needs of the sectors in, and associated with, theAustralian and international marine transport industry. Graduates from the program will have the ability to not only adapt to the changing technical and commercial needs of the global shipping industry, but also take the lead where appropriate.",,Australia,Yes,Yes,,Yes,Yes,
GCERT,University of Tasmania,Launceston,Graduate Certificate of Logistics Management (25G),College of Sciences and Engineering,"15,725",,AUD,Year,0.5,Year,,,,,,,https://www.utas.edu.au/courses/25g,English,A,"The core units of the program are in business logistics and supply chain management. Core knowledge is enhanced by degree electives such as eLogistics, eCommerce logistics management, and project management. Students may opt to gain a better understanding of the maritime industry as a major element of global supply chains, with units such as port management, commercial shipping management.  Graduates are also able to enhance their managerial skills through units in human resource management, strategic management, lean thinking, and leadership. These sets of skills enrich managerial skills and analytical abilities to assist career progression to more senior roles.",,Australia,Yes,Yes,,Yes,Yes,
GDIP,University of Tasmania,Distance Launceston,Graduate Diploma of Applied Science (Specialisation) (J6E),College of Sciences and Engineering,"30,950",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/j6e,English,A,"The program will set the Australian benchmark for professional development in maritime operations. The key objective is to provide graduates with a widely recognised qualification that meets the higher level training and educational needs of the sectors in, and associated with, theAustralian and international marine transport industry. Graduates from the program will have the ability to not only adapt to the changing technical and commercial needs of the global shipping industry, but also take the lead where appropriate.",,Australia,Yes,Yes,,Yes,Yes,
GDIP,University of Tasmania,Launceston,Graduate Diploma of Logistics Management (26G),College of Sciences and Engineering,"31,450",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/26g,English,A,"The core units of the program are in business logistics, supply chain management, strategic procurement and warehousing. Core knowledge is enhanced by degree electives such as eLogistics, eCommerce logistics management, and project management. Students may opt to gain a better understanding of the maritime industry as a major element of global supply chains, with units such as port management, commercial shipping management.  Graduates are also able to enhance their managerial skills through units in human resource management, strategic management, lean thinking, and leadership. These sets of skills enrich managerial skills and analytical abilities to assist career progression to more senior roles.",,Australia,Yes,Yes,,Yes,Yes,
MST,University of Tasmania,Launceston,Master of Logistics Management (27H),College of Sciences and Engineering,"47,725",,AUD,Year,1.5,Years,,,,,,,https://www.utas.edu.au/courses/27h,English,A,"The core units of the program are in business logistics, supply chain management, strategic procurement, business analytics, warehousing. Core knowledge is enhanced by degree electives such as eLogistics, eCommerce logistics management, and project management. Students may opt to gain a better understanding of the maritime industry as a major element of global supply chains, with units such as port management, commercial shipping management.  Graduates are also able to enhance their managerial skills through units in human resource management, strategic management, lean thinking, and leadership. These sets of skills enrich managerial skills and analytical abilities to assist career progression to more senior roles.",,Australia,Yes,Yes,,Yes,Yes,
