Level code,University,City,Courses,Faculty,Int fees,Local fees,Currency,Currency Time,Duration,Duration Time,Prerequiste_1,Prerequiste_2,Prerequiste_3,Prerequiste_1_grade,Prerequiste_2_grade,Prerequiste_3_grade,Website,course_lang,Availability,Description,Career outcomes,Country,Online,Offline,Distance,Face to face,Blended,Remarks,Subject or unit name 1,Subject or unit name 2,Subject or unit name 3,Subject or unit name 4,Subject or unit name 5,Subject or unit name 6,Subject or unit name 7,Subject or unit name 8,Subject or unit name 9,Subject or unit name 10,subject or unit description 1,subject or unit description 2,subject or unit description 3,subject or unit description 4,subject or unit description 5,subject or unit description 6,subject or unit description 7,subject or unit description 8,subject or unit description 9,subject or unit description 10,Subect or unit objective 1,Subect or unit objective 2,Subect or unit objective 3,Subect or unit objective 4,Subect or unit objective 5,Subect or unit objective 6,Subect or unit objective 7,Subect or unit objective 8,Subect or unit objective 9,Subect or unit objective 10
MST,University of Tasmania,Hobart,Master of Philosophy (Marine Conservation) (J8B),,,,AUD,Year,,Year,,,,,,,https://www.utas.edu.au/courses/j8b,English,A,,Master of Research degrees are internationally recognised research degrees.,Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCERT,University of Tasmania,Distance Launceston,Graduate Certificate in Applied Science (Specialisation) (J5E),College of Sciences and Engineering,"15,475",,AUD,Year,0.5,Year,,,,,,,https://www.utas.edu.au/courses/j5e,English,A,"The program will set the Australian benchmark for professional development in maritime operations. The key objective is to provide graduates with a widely recognised qualification that meets the higher level training and educational needs of the sectors in, and associated with, theAustralian and international marine transport industry. Graduates from the program will have the ability to not only adapt to the changing technical and commercial needs of the global shipping industry, but also take the lead where appropriate.",,Australia,Yes,Yes,,Yes,Yes,,Maritime Safety JND503,Management of Engineering Projects JEE505,Modelling and Simulation of Marine Systems JEE506,Management JNB517,Strategic Management JNB519,Marine Surveying and Inspection JND513,Ship Design JEE503,Marine Superintendency JND512,Transformational Leadership JNB514,Principles of Naval Architecture JEE504,"On completion of this unit, students will be able to:","This unit provides students with the skills required to ensure that their engineering projects are thoroughly planned, well managed and successful. It focuses on project management methods, skills and strategies. Participants develop their knowledge through the application of these new skills to maritime engineering projects.","The purpose of this unit is to provide students with an understanding of modelling and simulation techniques and their application to the analysis of marine engineering systems. Students are introduced to numerical methods, control systems, first and second order systems, and the associated modelling strategies. This unit is structured around the application software MATLAB/Simulink which students will use to create programs that simulate marine systems such as pump-pipe networks, heating ventilating and air conditioning, and propulsion systems.","This unit introduces students to the concepts, applications and practice of management. Students will be introduced to the fundamentals of management that are vital for the successful operation of any business. They will be exposed to a widely accepted body of knowledge, introducing contemporary issues in the practice of management. The opinions and experiences of both practitioners and academics from various journals and publications will be emphasised.","The unit provides students with a framework for managing the strategic thinking and operation of an organisation and to help develop skills in thinking and acting strategically. To steer an organisation towards the fulfilment of strategic purpose requires a combination of knowledge and experience. In this unit students are provided with a good working knowledge of the strategic management process. To assist to meet this challenge, we discuss in detail the various stages that make up the strategic management process.  We use a number of examples from the Transport and Logistics Industry to show how the process works in practice. Students should draw upon all the relevant knowledge and skills gained from previous units and put them to optimal use.","This unit develops the
student's knowledge of the role and responsibilities of Marine Surveyors and
the skills that are necessary for carrying out marine survey work and the
preparation of subsequent survey reports. It also considers a number of
different survey categories and the respective roles of a number of national
and international authorities such as the International Maritime Organization
(IMO) and its conventions, the maritime classification societies, the
Australian Maritime Safety Authority (AMSA) and Port State Control authorities","In this unit, students develop the techniques required for the design of surface vessels. They develop the conceptual and analytical skills necessary at a detailed level of ship design with a particular emphasis on design driver identification and initial parameter estimates and the effects of regulatory, practical and economic constraints on design. Students are also introduced to the concepts of ship behaviour in waves and the process of evaluating the seakeeping and maneuvering characteristics of a vessel. Students will develop a concept design based on an appraisal of operational requirements via a clearly structured and rational process with a shortlist of fundamental integral systems for a concept design.","This unit develops the student's knowledge of the roles and responsibilities of the Marine Superintendent and the management skills that are required for ensuring that the maintenance of all shipboard machinery and equipment is carried out to standards specified by national and international certifying authorities. It covers the management of documentation, reports and other data regarding ship mechanical and electrical equipment, the development of documented processes, procedures and safety instructions, the reporting of audit and inspection findings and the management of employees involved in the marine superintendency process","Transformational Leadership is designed to enable students and those already employed in industry to further develop knowledge of what it is to lead and be led in an organisational environment characterised by rapid change and growing uncertainty. Studies will encompass the nature of transformational leadership, the relevant theoretical frameworks and the personal, interpersonal and systems-level capabilities required to lead in an array of change contexts.","In this unit, students learn how to determine hydrostatic data for any hull form, and predict the influence of hull form on vessel stability characteristics. Students are also introduced to means of determining a vessel's global longitudinal strength and methods of analysing local structure. Additionally students are introduced to an overview of the naval architectural design process and the more prominent regulatory constraints.",,,,,,,,,,
GCERT,University of Tasmania,Launceston,Graduate Certificate of Logistics Management (25G),College of Sciences and Engineering,"15,725",,AUD,Year,0.5,Year,,,,,,,https://www.utas.edu.au/courses/25g,English,A,"The core units of the program are in business logistics and supply chain management. Core knowledge is enhanced by degree electives such as eLogistics, eCommerce logistics management, and project management. Students may opt to gain a better understanding of the maritime industry as a major element of global supply chains, with units such as port management, commercial shipping management.  Graduates are also able to enhance their managerial skills through units in human resource management, strategic management, lean thinking, and leadership. These sets of skills enrich managerial skills and analytical abilities to assist career progression to more senior roles.",,Australia,Yes,Yes,,Yes,Yes,,Supply Chain Management JNB524,Business Logistics JNB522,,,,,,,,,"Supply chain management has been identified by the business community as a key discipline which can generate significant cost savings, improve customer value and be used effectively to gain a sustainable competitive advantage. This unit develops the student's supply chain management expertise, enhancing logistics knowledge and linking elements of strategic management, information technology, marketing, transportation systems management and international trade.","This unit provides you with a broad appreciation of the nature and importance of logistics activities and an understanding of the key concepts and tools used by logistics managers. It enables you to examine the key components of an integrated logistics system, such as inventory management and transport, whilst viewing the system holistically. Central to an integrated logistics system is the customer: by studying the trade-offs between customer service and costs in this unit, you will be able to contribute positively to the decision-making in the logistics management activities in any company.",,,,,,,,,,,,,,,,,,
GDIP,University of Tasmania,Distance Launceston,Graduate Diploma of Applied Science (Specialisation) (J6E),College of Sciences and Engineering,"30,950",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/j6e,English,A,"The program will set the Australian benchmark for professional development in maritime operations. The key objective is to provide graduates with a widely recognised qualification that meets the higher level training and educational needs of the sectors in, and associated with, theAustralian and international marine transport industry. Graduates from the program will have the ability to not only adapt to the changing technical and commercial needs of the global shipping industry, but also take the lead where appropriate.",,Australia,Yes,Yes,,Yes,Yes,,Maritime Safety JND503,Design of Marine Machinery Systems JEE529,Management of Engineering Projects JEE505,Modelling and Simulation of Marine Systems JEE506,Management JNB517,Strategic Management JNB519,Marine Surveying and Inspection JND513,Ship Design JEE503,Marine Superintendency JND512,Shipyard Production Processes JND514,"On completion of this unit, students will be able to:","This unit gives students an understanding of the functional purpose of the machinery systems used on board a variety of ships. This knowledge can then be applied to obtaining effective engineering design solutions for these systems, so that they can meet their functional purposes within national and international statutory and regulatory frameworks.","This unit provides students with the skills required to ensure that their engineering projects are thoroughly planned, well managed and successful. It focuses on project management methods, skills and strategies. Participants develop their knowledge through the application of these new skills to maritime engineering projects.","The purpose of this unit is to provide students with an understanding of modelling and simulation techniques and their application to the analysis of marine engineering systems. Students are introduced to numerical methods, control systems, first and second order systems, and the associated modelling strategies. This unit is structured around the application software MATLAB/Simulink which students will use to create programs that simulate marine systems such as pump-pipe networks, heating ventilating and air conditioning, and propulsion systems.","This unit introduces students to the concepts, applications and practice of management. Students will be introduced to the fundamentals of management that are vital for the successful operation of any business. They will be exposed to a widely accepted body of knowledge, introducing contemporary issues in the practice of management. The opinions and experiences of both practitioners and academics from various journals and publications will be emphasised.","The unit provides students with a framework for managing the strategic thinking and operation of an organisation and to help develop skills in thinking and acting strategically. To steer an organisation towards the fulfilment of strategic purpose requires a combination of knowledge and experience. In this unit students are provided with a good working knowledge of the strategic management process. To assist to meet this challenge, we discuss in detail the various stages that make up the strategic management process.  We use a number of examples from the Transport and Logistics Industry to show how the process works in practice. Students should draw upon all the relevant knowledge and skills gained from previous units and put them to optimal use.","This unit develops the
student's knowledge of the role and responsibilities of Marine Surveyors and
the skills that are necessary for carrying out marine survey work and the
preparation of subsequent survey reports. It also considers a number of
different survey categories and the respective roles of a number of national
and international authorities such as the International Maritime Organization
(IMO) and its conventions, the maritime classification societies, the
Australian Maritime Safety Authority (AMSA) and Port State Control authorities","In this unit, students develop the techniques required for the design of surface vessels. They develop the conceptual and analytical skills necessary at a detailed level of ship design with a particular emphasis on design driver identification and initial parameter estimates and the effects of regulatory, practical and economic constraints on design. Students are also introduced to the concepts of ship behaviour in waves and the process of evaluating the seakeeping and maneuvering characteristics of a vessel. Students will develop a concept design based on an appraisal of operational requirements via a clearly structured and rational process with a shortlist of fundamental integral systems for a concept design.","This unit develops the student's knowledge of the roles and responsibilities of the Marine Superintendent and the management skills that are required for ensuring that the maintenance of all shipboard machinery and equipment is carried out to standards specified by national and international certifying authorities. It covers the management of documentation, reports and other data regarding ship mechanical and electrical equipment, the development of documented processes, procedures and safety instructions, the reporting of audit and inspection findings and the management of employees involved in the marine superintendency process","This unit introduces the work flow processes in shipyard related workshop and on-board operations. The former will include: all major workshops such as steel works, mechanical engineering, piping and electrical. On-board work will cover machinery, space, pumping operations, hull repairs, surface preparation and coating, dry-dock work and providing general services to the ship. This unit will integrate the students' previous knowledge and skills in areas such as project management and ship operations/engineering",,,,,,,,,,
GDIP,University of Tasmania,Launceston,Graduate Diploma of Logistics Management (26G),College of Sciences and Engineering,"31,450",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/26g,English,A,"The core units of the program are in business logistics, supply chain management, strategic procurement and warehousing. Core knowledge is enhanced by degree electives such as eLogistics, eCommerce logistics management, and project management. Students may opt to gain a better understanding of the maritime industry as a major element of global supply chains, with units such as port management, commercial shipping management.  Graduates are also able to enhance their managerial skills through units in human resource management, strategic management, lean thinking, and leadership. These sets of skills enrich managerial skills and analytical abilities to assist career progression to more senior roles.",,Australia,Yes,Yes,,Yes,Yes,,Warehousing and Inventory Management JNB539,Supply Chain Management JNB524,Strategic Procurement Management JNB537,Introduction to the Maritime Industry JNB156,,,,,,,"This unit covers the basic warehousing operations (receiving, put-away, storage, material handling, picking, etc) and the hardware (equipment) and software involved in these operations. We will look at the warehousing management from four different perspectives: cargoes, human, hardware and software. Thus, apart from appreciating many advanced equipment and software in storage, material handling and order picking, we will also go through the key management activities and policies in warehousing management and inventory control. We will learn some popular or emerging inventory control models/policies in practice, including EOQ model, JIT model, (R, Q) policy, (s,S) policy, VMI, and anticipatory shipping policy. Another exciting content of this unit is the opportunity for us to learn the simulation techniques addressing the warehousing and inventory management issues in the real world full of uncertainties. The hands-on tutorials about the simulation software and models also enhances students’ working capacity.","Supply chain management has been identified by the business community as a key discipline which can generate significant cost savings, improve customer value and be used effectively to gain a sustainable competitive advantage. This unit develops the student's supply chain management expertise, enhancing logistics knowledge and linking elements of strategic management, information technology, marketing, transportation systems management and international trade.","The unit develops critical knowledge and understanding of procurement from the logistics and supply chain management perspectives. It covers the procurement process, procurement management strategies, procurement marketing and segmentation, international sourcing, supplier relationship management, price/cost analysis, negotiations and contract management, information technologies and future developments, and practical applications in various contexts, such as procurement for various types of goods and services, procurement for the public and retail sector, outsourcing, and capital and commodity procurement. It is crucial to the in-depth understanding of logistics management and the ability to do critical thinking and strategic planning of logistics operations. This unit also provides strategic procurement related approaches, techniques and methods to improve procurement performance.","This unit provides students with a good understanding of individual sectors in the maritime industry. It introduces the maritime industry’s history, maritime geography and the concept of maritime transport in facilitating international trade. This unit covers various maritime sectors such as shipping, shipbuilding, repairs and maintenance, ports, offshore energy, maritime tourism, maritime governance and defence and Law enforcement. Finally, key contemporary issues related to the maritime industry are addressed.",,,,,,,,,,"Describe the various commercial, industrial and governmental sectors comprising the Maritime Industry., Explain the relationships between the sectors of the Maritime Industry., Discuss the significance of the Maritime Industry to domestic and international trade and sustainable development.",,,,,,
MST,University of Tasmania,Launceston,Master of Logistics Management (27H),College of Sciences and Engineering,"47,725",,AUD,Year,1.5,Years,,,,,,,https://www.utas.edu.au/courses/27h,English,A,"The core units of the program are in business logistics, supply chain management, strategic procurement, business analytics, warehousing. Core knowledge is enhanced by degree electives such as eLogistics, eCommerce logistics management, and project management. Students may opt to gain a better understanding of the maritime industry as a major element of global supply chains, with units such as port management, commercial shipping management.  Graduates are also able to enhance their managerial skills through units in human resource management, strategic management, lean thinking, and leadership. These sets of skills enrich managerial skills and analytical abilities to assist career progression to more senior roles.",,Australia,Yes,Yes,,Yes,Yes,,Strategic Procurement Management JNB537,Business Analytics and Operations Research JNB535,Supply Chain Management JNB524,Business Logistics JNB522,Industry Research Project JNB728,Warehousing and Inventory Management JNB539,,,,,"The unit develops critical knowledge and understanding of procurement from the logistics and supply chain management perspectives. It covers the procurement process, procurement management strategies, procurement marketing and segmentation, international sourcing, supplier relationship management, price/cost analysis, negotiations and contract management, information technologies and future developments, and practical applications in various contexts, such as procurement for various types of goods and services, procurement for the public and retail sector, outsourcing, and capital and commodity procurement. It is crucial to the in-depth understanding of logistics management and the ability to do critical thinking and strategic planning of logistics operations. This unit also provides strategic procurement related approaches, techniques and methods to improve procurement performance.","The information era dictates new ways to do business today. Available information through business systems, or social and public media is massive and constantly growing at very fast rate. Information is nowadays the most valuable asset in a business endeavor. Business analytics offers specialists the skills and understanding to use quantitative reasoning skills in business decision making. It is a support tool to managers in solving complex problems in a highly uncertain environment, allows to achieve effectiveness and adequacy of decisions, forecast changes and variability of external and internal processes, and optimize risk levels. This unit provides students with the fundamental and advanced concepts, tools and skills needed to understand the emerging role of business analytics and operations research in organizations with specific emphasize to logistics and transport companies, retailers, and procurement companies. It allows students to apply advanced business analytics tools in a computer-intensive environment and to communicate with analytics professional to effectively use and interpret analytical models and results for better decision making. There is a descriptive, predictive and prescriptive approaches offered in the unit. Along with this, it discussed the fundamentals and advances of operations research as a discipline area related to simulations and decision-making processes using intelligent methods. In current development of this discipline area, one major sub-discipline for operations research is service sciences and supply chain management, and this is going to be strongly emphasized.","Supply chain management has been identified by the business community as a key discipline which can generate significant cost savings, improve customer value and be used effectively to gain a sustainable competitive advantage. This unit develops the student's supply chain management expertise, enhancing logistics knowledge and linking elements of strategic management, information technology, marketing, transportation systems management and international trade.","This unit provides you with a broad appreciation of the nature and importance of logistics activities and an understanding of the key concepts and tools used by logistics managers. It enables you to examine the key components of an integrated logistics system, such as inventory management and transport, whilst viewing the system holistically. Central to an integrated logistics system is the customer: by studying the trade-offs between customer service and costs in this unit, you will be able to contribute positively to the decision-making in the logistics management activities in any company.","The Industry Research Project enables students to demonstrate application of their knowledge, research skills and problem-solving expertise. The unit involves original research and can be focused on an industry issue, a workplace project or another equivalent project with the prior agreement of the Unit Coordinator.","This unit covers the basic warehousing operations (receiving, put-away, storage, material handling, picking, etc) and the hardware (equipment) and software involved in these operations. We will look at the warehousing management from four different perspectives: cargoes, human, hardware and software. Thus, apart from appreciating many advanced equipment and software in storage, material handling and order picking, we will also go through the key management activities and policies in warehousing management and inventory control. We will learn some popular or emerging inventory control models/policies in practice, including EOQ model, JIT model, (R, Q) policy, (s,S) policy, VMI, and anticipatory shipping policy. Another exciting content of this unit is the opportunity for us to learn the simulation techniques addressing the warehousing and inventory management issues in the real world full of uncertainties. The hands-on tutorials about the simulation software and models also enhances students’ working capacity.",,,,,,,,,,,,,,
MST,University of Tasmania,Launceston,Master of Logistics Management (Advanced) (27G),College of Sciences and Engineering,"64,001",,AUD,Year,2,Years,,,,,,,https://www.utas.edu.au/courses/27g,English,A,"With global supply chains evolving and expanding constantly, the understanding of how to develop and implement sustainable, effective and efficient logistics strategies is a key prerequisite to the success of businesses in any area and any size.","This course provides a broad focus on logistics and is suitable for students with future employment or current professional experience in private enterprise, industry or government, involved in demand and production planning, the transport industry, retail companies, logistics service provider companies, port authorities, the safe and efficient distribution of goods, agribusiness, security and international humanitarian logistics.",Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,University of Tasmania,Distance Launceston,Master of Applied Science (Specialisation) (J7E),College of Sciences and Engineering,"46,967",,AUD,Year,1.5,Years,,,,,,,https://www.utas.edu.au/courses/j7e,English,A,Students will be able to enter the Masters following completion of the Graduate Diploma or a similar and equivalent award from another tertiary institution.,,Australia,Yes,Yes,,Yes,Yes,,Maritime Safety JND503,Design of Marine Machinery Systems JEE529,Management of Engineering Projects JEE505,Modelling and Simulation of Marine Systems JEE506,Management JNB517,Strategic Management JNB519,Marine Surveying and Inspection JND513,Ship Design JEE503,Marine Superintendency JND512,Shipyard Production Processes JND514,"On completion of this unit, students will be able to:","This unit gives students an understanding of the functional purpose of the machinery systems used on board a variety of ships. This knowledge can then be applied to obtaining effective engineering design solutions for these systems, so that they can meet their functional purposes within national and international statutory and regulatory frameworks.","This unit provides students with the skills required to ensure that their engineering projects are thoroughly planned, well managed and successful. It focuses on project management methods, skills and strategies. Participants develop their knowledge through the application of these new skills to maritime engineering projects.","The purpose of this unit is to provide students with an understanding of modelling and simulation techniques and their application to the analysis of marine engineering systems. Students are introduced to numerical methods, control systems, first and second order systems, and the associated modelling strategies. This unit is structured around the application software MATLAB/Simulink which students will use to create programs that simulate marine systems such as pump-pipe networks, heating ventilating and air conditioning, and propulsion systems.","This unit introduces students to the concepts, applications and practice of management. Students will be introduced to the fundamentals of management that are vital for the successful operation of any business. They will be exposed to a widely accepted body of knowledge, introducing contemporary issues in the practice of management. The opinions and experiences of both practitioners and academics from various journals and publications will be emphasised.","The unit provides students with a framework for managing the strategic thinking and operation of an organisation and to help develop skills in thinking and acting strategically. To steer an organisation towards the fulfilment of strategic purpose requires a combination of knowledge and experience. In this unit students are provided with a good working knowledge of the strategic management process. To assist to meet this challenge, we discuss in detail the various stages that make up the strategic management process.  We use a number of examples from the Transport and Logistics Industry to show how the process works in practice. Students should draw upon all the relevant knowledge and skills gained from previous units and put them to optimal use.","This unit develops the
student's knowledge of the role and responsibilities of Marine Surveyors and
the skills that are necessary for carrying out marine survey work and the
preparation of subsequent survey reports. It also considers a number of
different survey categories and the respective roles of a number of national
and international authorities such as the International Maritime Organization
(IMO) and its conventions, the maritime classification societies, the
Australian Maritime Safety Authority (AMSA) and Port State Control authorities","In this unit, students develop the techniques required for the design of surface vessels. They develop the conceptual and analytical skills necessary at a detailed level of ship design with a particular emphasis on design driver identification and initial parameter estimates and the effects of regulatory, practical and economic constraints on design. Students are also introduced to the concepts of ship behaviour in waves and the process of evaluating the seakeeping and maneuvering characteristics of a vessel. Students will develop a concept design based on an appraisal of operational requirements via a clearly structured and rational process with a shortlist of fundamental integral systems for a concept design.","This unit develops the student's knowledge of the roles and responsibilities of the Marine Superintendent and the management skills that are required for ensuring that the maintenance of all shipboard machinery and equipment is carried out to standards specified by national and international certifying authorities. It covers the management of documentation, reports and other data regarding ship mechanical and electrical equipment, the development of documented processes, procedures and safety instructions, the reporting of audit and inspection findings and the management of employees involved in the marine superintendency process","This unit introduces the work flow processes in shipyard related workshop and on-board operations. The former will include: all major workshops such as steel works, mechanical engineering, piping and electrical. On-board work will cover machinery, space, pumping operations, hull repairs, surface preparation and coating, dry-dock work and providing general services to the ship. This unit will integrate the students' previous knowledge and skills in areas such as project management and ship operations/engineering",,,,,,,,,,
GCERT,University of Tasmania,Hobart,Graduate Certificate in Strategic Communication (R5Y),"College of Arts, Law and Education","15,475",,AUD,Year,0.5,Year,,,,,,,https://www.utas.edu.au/courses/r5y,English,A,Study Strategic Communication at the University of Tasmania’s Media School to give you the knowledge and skills required to become an independent and entrepreneurial communicator.,,Australia,Yes,Yes,,Yes,Yes,,Multiplatform Storytelling HEJ419,,,,,,,,,,"This unit equips students to produce content and tell stories across multiple media platforms. A range of digital tools, delivery options and conceptual approaches will be explored as students design, research and produce media content. Academic and technical staff with industry experience will guide students through the production of journalism, public relations, marketing or creative content suitable for delivery online, and as broadcast and print. Through the unit, students will be expected to develop skills in research, writing, online publication and audio and visual production.",,,,,,,,,,"2020: $1,671.00",,,,,,,,,
GDIP,University of Tasmania,Hobart,Graduate Diploma of Strategic Communication (R6Y),"College of Arts, Law and Education","30,950",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/r6y,English,A,Study Strategic Communication at the University of Tasmania’s Media School to give you the knowledge and skills required to become an independent and entrepreneurial communicator.,,Australia,Yes,Yes,,Yes,Yes,,Researching Media and Communication HEJ412,,,,,,,,,,"This unit summarises key developments in journalism, media and communications theory, approaches and methods. It reviews the work of significant theorists and addresses a range of approaches. Various methodological resources are outlined for students, helping them to both undertake their own research and to locate their work in relation to contemporary and historical approaches.",,,,,,,,,,"2020: $1,671.00",,,,,,,,,
MST,University of Tasmania,Hobart,Master of Strategic Communication (R7Y),"College of Arts, Law and Education","46,967",,AUD,Year,1.5,Years,,,,,,,https://www.utas.edu.au/courses/r7y,English,A,Study Strategic Communication at the University of Tasmania’s Media School to give you the knowledge and skills required to become an independent and entrepreneurial communicator.,,Australia,Yes,Yes,,Yes,Yes,,Researching Media and Communication HEJ412,,,,,,,,,,"This unit summarises key developments in journalism, media and communications theory, approaches and methods. It reviews the work of significant theorists and addresses a range of approaches. Various methodological resources are outlined for students, helping them to both undertake their own research and to locate their work in relation to contemporary and historical approaches.",,,,,,,,,,"2020: $1,671.00",,,,,,,,,
GCERT,University of Tasmania,Distance Launceston,Graduate Certificate in Addiction Studies for Health Professionals (H5G),College of Health and Medicine,,,AUD,Year,,Year,,,,,,,https://www.utas.edu.au/courses/h5g,English,A,"The Graduate Certificate in Addiction studies has been designed to provide health professionals with the knowledge, awareness and skills to work sensitively with clients and families affected by addictive disorders and behaviours.","After completing this course, you’ll be better equipped to provide effective and appropriate care for those living with addictive disorders. Whether you’re already in the field, or looking to move from your current health role into this area, the work you do as part of the Graduate Certificate will be a great start to your future career.",Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCERT,University of Tasmania,Distance Launceston,Graduate Certificate in Flexible Learning and Simulation for Health Professionals (H5H),College of Health and Medicine,,,AUD,Year,,Year,,,,,,,https://www.utas.edu.au/courses/h5h,English,A,"The School of Nursing, in collaboration with cooperating health care agencies, aims to create an educational environment which values critical, reflective thinking, life-long learning, acquisition of generic attributes and professional development.  The primary course objective is to equip students with the fundamental knowledge, skills, capabilities and awareness to deliver flexible learning and use simulation in their teaching practice.",Graduates may find employment in educational roles within health care facilities.,Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCERT,University of Tasmania,Distance Hobart,Graduate Certificate in Healthcare in Remote and Extreme Environments (M5A),College of Health and Medicine,,,AUD,Year,0.5,Year,,,,,,,https://www.utas.edu.au/courses/m5a,English,A,,,Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCERT,University of Tasmania,Hobart,Graduate Certificate in Leadership (Health and Human Services) (M5S),College of Health and Medicine,,,AUD,Year,0.5,Year,,,,,,,https://www.utas.edu.au/courses/m5s,English,A,,"Middle and senior leadership/management positions within the health and human service system including: clinical leadership positions,  professional discipline leadership positions,  operational management positions within government and  non-government organisations,  senior policy and  administrative positions within government and non-government organisations, service planning & commissioning roles within government and private practice leadership & management.",Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCERT,University of Tasmania,Domestic,Graduate Certificate in Public Health (M5G),College of Health and Medicine,"14,225",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/m5g,English,A,"To challenge traditional concepts of health and encourage the student to think broadly and laterally about the social, economic, cultural and environmental determinants of health and inequalities and inequities in health at a population level. To develop fundamental knowledge and skills in the principles and practice of public health in the context of the Australian Healthcare System and from a global perspective.To support the student to develop as a reflective practitioner of public health who can engage objectively with public health issues either individually or aas a member of a group and who knows when and where to seek support.",The graduate certificate in public health will strengthen the careers of health professionals in the discipline of public health and offer other graduates the opportunity to pursue a career in public health.,Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCERT,University of Tasmania,Domestic,Graduate Certificate in Quality Services (Health and Safety) (H5Q),College of Health and Medicine,,,AUD,Year,0.5,Year,,,,,,,https://www.utas.edu.au/courses/h5q,English,A,"The School of Medicine aims to create an educational environment which values critical, reflective thinking, life-long learning, acquisition of generic attributes and professional development.","Graduates may find employment in hospital administration, health administration or risk and quality assurance management.",Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDIP,University of Tasmania,Distance Hobart,Graduate Diploma of Healthcare in Remote and Extreme Environments (M6Y),College of Health and Medicine,,,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/m6y,English,A,,,Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDIP,University of Tasmania,Hobart,Graduate Diploma of Leadership (Health and Human Services) (M6S),College of Health and Medicine,,,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/m6s,English,A,,"Middle and senior leadership/management positions within the health and human service system including: clinical leadership positions professional discipline leadership positions, operational management positions within government and non-government organisations, senior policy and administrative positions within government and non-government organisations, service planning & commissioning roles within government and private practice leadership & management.",Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDIP,University of Tasmania,Domestic,Graduate Diploma in Public Health (M6O),College of Health and Medicine,"28,450",,AUD,Year,2,Years,,,,,,,https://www.utas.edu.au/courses/m6o,English,A,"This program introduces and consolidates fundamental principles of public health in Australia and globally. It encourages students to think broadly about the factors that affect health and wellbeing including social, environmental, cultural, economic, political and structural issues. It aims to provide students with the knowledge and skills to address challenges to public health through effective public health practice that is collaborative and multidisciplinary.",The Masters of Public Health will strengthen the careers of health professionals in the discipline ofpublic health and offer other graduates the opportunity to pursue a career in public health.,Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDIP,University of Tasmania,Domestic,Graduate Diploma of Quality Services (Health and Safety) (H6Q),College of Health and Medicine,,,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/h6q,English,A,"The School of Health Sciences, aims to create an educational environment which values critical, reflective thinking, life-long learning, acquisition of generic attributes and professional development. This course contextualises the advanced knowledge and skills for students to understand the importance of and participate in quality and safety in Healthcare delivery. In the Graduate Diploma of Quality Services research units are introduced which extend abilities to generate and transmit solutions to complex quality and safety in healthcare problems. Course objectives are intended to:","Graduates may find employment in hospital administration, health administration or risk and quality assurance management.",Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
