Level code,University,City,Courses,Faculty,Int fees,Local fees,Currency,Currency Time,Duration,Duration Time,Prerequiste_1,Prerequiste_2,Prerequiste_3,Prerequiste_1_grade,Prerequiste_2_grade,Prerequiste_3_grade,Website,course_lang,Availability,Description,Career outcomes,Country,Online,Offline,Distance,Face to face,Blended,Remarks,Subject or unit name 1,Subject or unit name 2,Subject or unit name 3,Subject or unit name 4,Subject or unit name 5,Subject or unit name 6,Subject or unit name 7,Subject or unit name 8,Subject or unit name 9,Subject or unit name 10,subject or unit description 1,subject or unit description 2,subject or unit description 3,subject or unit description 4,subject or unit description 5,subject or unit description 6,subject or unit description 7,subject or unit description 8,subject or unit description 9,subject or unit description 10,Subect or unit objective 1,Subect or unit objective 2,Subect or unit objective 3,Subect or unit objective 4,Subect or unit objective 5,Subect or unit objective 6,Subect or unit objective 7,Subect or unit objective 8,Subect or unit objective 9,Subect or unit objective 10
GDIP,The University of Adelaide,Adelaide,Graduate Diploma in Engineering (Mechanical),"Faculty of Engineering, Computer and Mathematical Sciences","44,500.0",,AUD,Year,1,Year,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gdeng_gdengmech.html,English,A,The program acts as a foundational year for the Master of Engineering (Mechanical). It’s designed to upskill students for advanced studies and career opportunities. You will:,"Aircraft Engineer,Manufacturing Engineer,Noise Control Engineer,Robotics Engineer,Mechanical Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDIP,The University of Adelaide,Adelaide,Graduate Diploma in Engineering (Mechatronic),"Faculty of Engineering, Computer and Mathematical Sciences","44,500.0",,AUD,Year,1,Year,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gdeng_gdengmecha.html,English,A,The program acts as a foundational year for the Master of Engineering (Mechatronic). It’s designed to upskill students for advanced studies and career opportunities. You will:,"Aircraft Engineer,Manufacturing Engineer,Robotics Engineer,Instrumentation Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDIP,The University of Adelaide,Adelaide,Graduate Diploma in Engineering (Mining),"Faculty of Engineering, Computer and Mathematical Sciences","44,500.0",,AUD,Year,1,Year,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gdeng_gdengmin.html,English,A,The program acts as a foundational year for the Master of Engineering (Mining). It’s designed to upskill students for advanced studies and career opportunities. You will:,"Mineral Exploration,Mining Engineer,Drilling Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDIP,The University of Adelaide,Adelaide,Graduate Diploma in Marine Engineering,"Faculty of Engineering, Computer and Mathematical Sciences","46,000.0",,AUD,Year,1,Year,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gdmar_gdmareng.html,English,A,"Our marine engineering programs are structured so students can complete qualifications in steps. This approach lets you complete a Graduate Certificate in Marine Engineering after six months, the Graduate Diploma in Marine Engineering after 12 and a Master of Marine Engineering after 18. You will:","Defence Engineer,Engineer,Marine Engineer,Maritime Engineer,Naval Ship Engineer,Systems Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDIP,The University of Adelaide,Adelaide,Graduate Diploma in Materials Engineering,"Faculty of Engineering, Computer and Mathematical Sciences","44,500.0",,AUD,Year,1,Year,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gdme_gdmateng.html,English,A,"Our Graduate Diploma of Materials Engineering will equip you with high-level knowledge at the real-world interface between materials engineering, chemistry and physics.","Advanced Materials Engineer,Materials Engineer,Optics Materials Engineer,Defence Engineer,Quantum Materials Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDIP,The University of Adelaide,Adelaide,Graduate Diploma in Petroleum Engineering,"Faculty of Engineering, Computer and Mathematical Sciences","44,500.0",,AUD,Year,1,Year,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gdpe_gdpeteng.html,English,A,"Completed over 12 months full-time, the degree features an engaging blend of face-to-face tuition, practical problem solving and team work.","Mining Engineer,Petrochemical Engineer,Petroleum Engineer,Petroleum Exploration,Petroleum Manager",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDIP,The University of Adelaide,Adelaide,Graduate Diploma in Petroleum Engineering Science,"Faculty of Engineering, Computer and Mathematical Sciences","44,500.0",,AUD,Year,1,Year,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gdpes_gdpetengsc.html,English,A,"Completed over 12 months full-time, the degree features an engaging blend of face-to-face tuition, practical problem solving, and team projects.","Petroleum Engineer,Petroleum Exploration,Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,The University of Adelaide,Adelaide,Master of Biopharmaceutical Engineering,"Faculty of Engineering, Computer and Mathematical Sciences","89,000.0",,AUD,Year,2,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/mbe_mbiopeng.html,English,A,"Suitable for chemical engineering and biological science graduates, as well as engineers with relevant work experience.The first year is a blend of face-to-face and online course work. You will gain a comprehensive understanding of biopharmaceutical manufacturing’s technical, management and process engineering aspects.In year two, you will undertake a significant research project with supervision and mentorship from one of our world-class research-active academics and/or a recognised industry expert. You will emerge with:","Pharmaceutical Engineering,Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,The University of Adelaide,Adelaide,Master of Data Science,"Faculty of Engineering, Computer and Mathematical Sciences","90,000.0",,AUD,Year,2,Years,Year 12,International Qualifications,IELTS,,SACE Stage 2 Mathematical Methods (or equivalent),6.5,https://www.adelaide.edu.au//degree-finder/2021/mdsc_mdatasc.html,English,A,Where could it take you?/nMaster of Software EngineeringMaster of Computer ScienceMaster of Computing and InnovationGraduate Diploma in Computer ScienceGraduate Certificate in Computer Science,"Business Consultant,Database Coordinator,Engineer,Financial Systems / Computer Analyst,Scientific Data Analyst,Systems Analyst,Information Analyst,Information Technologist,Information and Communications Technologist,Business Analyst,Business Data Analyst,Computer Scientist,Data Analyst,Data scientist ",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,The University of Adelaide,Adelaide,Master of Data Science (Applied),"Faculty of Engineering, Computer and Mathematical Sciences",,,AUD,Year,2.5,Years,,,,,,,https://www.adelaide.edu.au//degree-finder/2021/mdsa_mdscapol.html,English,A,"Conducted 100% online, the degree is highly practical—all tools and techniques explored are fully aligned with industry best-practice. It’s also extremely flexible, with course content drawn from, and relevant to, all areas of the economy.","Biostatistician,Business Consultant,Business Data Analyst,Data Analyst,Data scientist ,Database Coordinator",Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,The University of Adelaide,Adelaide,Master of Engineering (Aerospace),"Faculty of Engineering, Computer and Mathematical Sciences","89,000.0",,AUD,Year,2,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/meng_mengaero.html,English,A,Our Master of Engineering (Aerospace) comprises a foundation year and an advanced studies year. You will:,"Manufacturing Engineer,Mechanical Engineer,Noise Control Engineer,Robotics Engineer,Aerospace Engineer,Aircraft Engineer,Instrumentation Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,The University of Adelaide,Adelaide,Master of Engineering (Chemical),"Faculty of Engineering, Computer and Mathematical Sciences","89,000.0",,AUD,Year,2,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/meng_mengch.html,English,A,This intensive degree comprises a foundation year and an advanced studies year. You will:,"Chemical Engineer,Engineer,Biotechnology,Biotechnology Engineer,Pharmaceutical Engineering,Food Engineer,Food Scientist, Food Technologist,Winery Engineer,Metallurgist,Nanotechnologist,Process Engineer,Environmental Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,The University of Adelaide,Adelaide,Master of Engineering (Civil & Structural),"Faculty of Engineering, Computer and Mathematical Sciences","89,000.0",,AUD,Year,2,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/meng_mengcivst.html,English,A,"Our Master of Engineering (Civil and Structural) comprises a foundation year and an advanced studies year. We have a strong focus on design and analysis using modern, computer-based methods. You will:","Engineer,Structural Engineer,Catchment Management,Civil Engineer,Geotechnical Engineer,Harbour / Water Engineering,Hydrogeologist,Water Resources Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,The University of Adelaide,Adelaide,Master of Engineering (Civil and Environmental),"Faculty of Engineering, Computer and Mathematical Sciences","89,000.0",,AUD,Year,2,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/meng_mengciven.html,English,A,Our Master of Engineering (Civil and Environmental) comprises a foundation year and an advanced studies year. You will:,"Coastal Engineer,Engineer,Environmental Engineer,Natural Resource Manager,Catchment Management,Civil Engineer,Seismologist,Harbour / Water Engineering,Hydrogeologist,Water Resources Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,The University of Adelaide,Adelaide,Master of Engineering (Electrical),"Faculty of Engineering, Computer and Mathematical Sciences","89,000.0",,AUD,Year,2,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/meng_mengelec.html,English,A,Our Master of Engineering (Electrical) comprises a foundation year and an advanced studies year. You will:,"Engineer,Power Generation Engineer,Electrical / Electronic Engineer,Robotics Engineer,Instrumentation Engineer,Sustainable Energy Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,The University of Adelaide,Adelaide,Master of Engineering (Electronic),"Faculty of Engineering, Computer and Mathematical Sciences","89,000.0",,AUD,Year,2,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/meng_mengelect.html,English,A,Our Master of Engineering (Electronic) comprises a foundation year and an advanced studies year. You will:,"Engineer,Computer Hardware Engineer,Electrical / Electronic Engineer,Radio Engineer,Robotics Engineer,Telecommunications Engineer,Instrumentation Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,The University of Adelaide,Adelaide,Master of Engineering (Mechanical),"Faculty of Engineering, Computer and Mathematical Sciences","89,000.0",,AUD,Year,2,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/meng_mengmechan.html,English,A,"Our Master of Engineering (Mechanical) comprises a foundation year and an advanced studies year. With a strong hands-on learning and design focus, you’ll:","Engineer,Mechanical Engineer,Aircraft Engineer,Manufacturing Engineer,Noise Control Engineer,Robotics Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,The University of Adelaide,Adelaide,Master of Engineering (Mechatronic),"Faculty of Engineering, Computer and Mathematical Sciences","89,000.0",,AUD,Year,2,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/meng_mengmecha.html,English,A,Our Master of Engineering (Mechatronic) comprises a foundation year and an advanced studies year. You will:,"Engineer,Mechanical Engineer,Aircraft Engineer,Manufacturing Engineer,Robotics Engineer,Instrumentation Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,The University of Adelaide,Adelaide,Master of Engineering (Mining),"Faculty of Engineering, Computer and Mathematical Sciences","89,000.0",,AUD,Year,2,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/meng_mengmin.html,English,A,Our Master of Engineering (Mining) comprises a foundation year and an advanced studies year. You will:,"Geotechnical Engineer,Engineer,Minerals Processing Engineer,Mineral Exploration,Mining Engineer,Drilling Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,The University of Adelaide,Adelaide,Master of Geostatistics,"Faculty of Engineering, Computer and Mathematical Sciences","69,000.0",,AUD,Year,1.5,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/mgeos_mgeostat.html,English,A,,"Geostatistician,Geotechnical Engineer,Geotechnical Manager,Petroleum Manager,Resource Manager",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,The University of Adelaide,Adelaide,Master of Marine Engineering,"Faculty of Engineering, Computer and Mathematical Sciences","69,000.0",,AUD,Year,1.5,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/mmar_mmareng.html,English,A,"Our new Master of Marine Engineering is flexible, and delivered in collaboration with ASC, Australia's builder and sustainer of the Navy's fleet of Collins Class submarines. During this program you will:","Defence Engineer,Engineer,Marine Engineer,Maritime Engineer,Naval Ship Engineer,Systems Engineer,Mechanical Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,The University of Adelaide,Adelaide,Master of Materials Engineering,"Faculty of Engineering, Computer and Mathematical Sciences","89,000.0",,AUD,Year,2,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/mme_mmateng.html,English,A,"Our Master of Materials Engineering will equip you with high-level knowledge—and practical research skills—at the real-world interface between materials engineering, chemistry and physics.","Advanced Materials Engineer,Optics Materials Engineer,Composites Engineer,Quantum Materials Engineer,Energy Engineer,Semiconductor Processing Engineer,Material Scientist,Materials Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,The University of Adelaide,Adelaide,Master of Petroleum Engineering,"Faculty of Engineering, Computer and Mathematical Sciences","67,500.0",,AUD,Year,1.5,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/mpen_mpetroleng.html,English,A,Where could it take you?,"Mining Engineer,Oil and Gas Analyst,Petroleum Engineer,Petroleum Exploration,Petroleum Manager,Drilling Engineer,Reservoir Engineer,Seismologist",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,The University of Adelaide,Adelaide,Master of Petroleum Engineering Science,"Faculty of Engineering, Computer and Mathematical Sciences","89,000.0",,AUD,Year,2,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/mpes_mpetengsc.html,English,A,"Completed over one to two years full-time (depending on your previous qualifications and professional experience), the degree features an engaging blend of face-to-face tuition, in-the-field application and online learning.","Petroleum Engineer,Petroleum Exploration,Petroleum Manager,Drilling Engineer,Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,The University of Adelaide,Adelaide,Master of Science (Petroleum Geoscience),"Faculty of Engineering, Computer and Mathematical Sciences","44,000.0",,AUD,Year,1,Year,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/mscpe_mscpetge.html,English,A,Our Master of Science (Petroleum Geoscience) is a one-year intensive degree. You will:,"Mineral Exploration,Natural Resource Manager,Geotechnical Engineer,Geologists,Geophysicists,Geophysics,Oil and Gas Analyst,Petroleum Exploration",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,The University of Adelaide,Adelaide,Master of Software Engineering,"Faculty of Engineering, Computer and Mathematical Sciences","88,000.0",,AUD,Year,2,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/mseng_msofteng.html,English,A,"If you plan to pursue further research study, your year-long project must be undertaken individually. Interested students should consult the program coordinator in first year.","Internet Consultant,Internet - Web Programmer,IT Manager,Software Engineer,Computer Programmer,Systems Engineer,Engineer,Software Specialist",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCERT,The University of Adelaide,Adelaide,Graduate Certificate in Cyber Security New,"Faculty of Engineering, Computer and Mathematical Sciences",,,AUD,Year,6,Months,,,,,,,https://www.adelaide.edu.au//degree-finder/2021/gccse_gccsec.html,English,A,"Completed 100% online over 8 months part-time, the degree gives you significant flexibility to study as and when it works for you. Content is highly industry-driven and provides a solid foundation of knowledge and skills across both the technical and business management aspects of cyber security.","Cyber Intelligence Expert,Cyber Defender",Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCERT,The University of Adelaide,Adelaide,Graduate Certificate in Cyber Security (Secure Software),"Faculty of Engineering, Computer and Mathematical Sciences","135,000.0",,AUD,Year,6,Months,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gccss_gccsss.html,English,A,Our Graduate Certificate in Cyber Security (Secure Software) will prepare you to conceive and create cutting-edge cyber security programs in any sphere.,"Cloud Architect ,Computer Programmer,Computer Scientist,Cyber Defender,Information Analyst",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
