Level code,University,City,Courses,Faculty,Int fees,Local fees,Currency,Currency Time,Duration,Duration Time,Prerequiste_1,Prerequiste_2,Prerequiste_3,Prerequiste_1_grade,Prerequiste_2_grade,Prerequiste_3_grade,Website,course_lang,Availability,Description,Career outcomes,Country,Online,Offline,Distance,Face to face,Blended,Remarks
MST,The University of Adelaide,Adelaide,Master of Data Science,"Faculty of Engineering, Computer and Mathematical Sciences","90,000.0",,AUD,Year,2,Years,Year 12,International Qualifications,IELTS,,SACE Stage 2 Mathematical Methods (or equivalent),6.5,https://www.adelaide.edu.au//degree-finder/2021/mdsc_mdatasc.html,English,A,Where could it take you?/nMaster of Software EngineeringMaster of Computer ScienceMaster of Computing and InnovationGraduate Diploma in Computer ScienceGraduate Certificate in Computer Science,"Business Consultant,Database Coordinator,Engineer,Financial Systems / Computer Analyst,Scientific Data Analyst,Systems Analyst,Information Analyst,Information Technologist,Information and Communications Technologist,Business Analyst,Business Data Analyst,Computer Scientist,Data Analyst,Data scientist ",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
MST,The University of Adelaide,Adelaide,Master of Data Science (Applied) New,"Faculty of Engineering, Computer and Mathematical Sciences",,,AUD,Year,2.5,Years,,,,,,,https://www.adelaide.edu.au//degree-finder/2021/mdsa_mdscapol.html,English,A,"Conducted 100% online, the degree is highly practical—all tools and techniques explored are fully aligned with industry best-practice. It’s also extremely flexible, with course content drawn from, and relevant to, all areas of the economy.","Biostatistician,Business Consultant,Business Data Analyst,Data Analyst,Data scientist ,Database Coordinator",Australia,Yes,Yes,,Yes,Yes,
MST,The University of Adelaide,Adelaide,Master of Machine Learning,"Faculty of Engineering, Computer and Mathematical Sciences","90,000.0",,AUD,Year,2,Years,Year 12,International Qualifications,IELTS,,SACE Stage 2 Mathematical Methods (or equivalent),6.5,https://www.adelaide.edu.au//degree-finder/2021/mml_mmaclearn.html,English,A,"Our Master of Machine Learning is driven by AIML’s cutting-edge research and extensive industry links, spanning diverse international sectors – from health, medical technology, defence and security to environment and natural resources.","Computational Scientist,Computer Programmer,Computer Scientist,Diagnostic Technician,Digital Strategist,Software Specialist,IT Manager,IT Programmer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
MST,The University of Adelaide,Adelaide,Master of Software Engineering,"Faculty of Engineering, Computer and Mathematical Sciences","88,000.0",,AUD,Year,2,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/mseng_msofteng.html,English,A,"If you plan to pursue further research study, your year-long project must be undertaken individually. Interested students should consult the program coordinator in first year.","Internet Consultant,Internet - Web Programmer,IT Manager,Software Engineer,Computer Programmer,Systems Engineer,Engineer,Software Specialist",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
GCERT,The University of Adelaide,Adelaide,Graduate Certificate in Marine Engineering,"Faculty of Engineering, Computer and Mathematical Sciences","138,000.0",,AUD,Year,6,Months,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gcmar_gcmareng.html,English,A,"Our marine engineering programs are structured so students can complete qualifications in steps. This approach lets you complete our Graduate Certificate in Marine Engineering after six months, the Graduate Diploma in Marine Engineering after 12 and a Master of Marine Engineering after 18. You will:","Defence Engineer,Engineer,Marine Engineer,Naval Ship Engineer,Systems Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
GCERT,The University of Adelaide,Adelaide,Graduate Certificate in Materials Engineering,"Faculty of Engineering, Computer and Mathematical Sciences","133,500.0",,AUD,Year,6,Months,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gcme_gcmateng.html,English,A,"Our Graduate Certificate of Materials Engineering will equip you with high-level knowledge at the real-world interface between materials engineering, chemistry and physics.","Advanced Materials Engineer,Materials Engineer,Optics Materials Engineer,Defence Engineer,Quantum Materials Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
GCERT,The University of Adelaide,Adelaide,Graduate Certificate in Petroleum Engineering,"Faculty of Engineering, Computer and Mathematical Sciences","133,500.0",,AUD,Year,6,Months,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gcpe_gcpeteng.html,English,A,"Completed over 6 months full-time, the degree features an engaging blend of face-to-face tuition and practical problem solving.","Petroleum Engineer,Petroleum Exploration,Petroleum Manager,Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
GCERT,The University of Adelaide,Adelaide,Graduate Certificate in Petroleum Engineering Science,"Faculty of Engineering, Computer and Mathematical Sciences","133,500.0",,AUD,Year,6,Months,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gcpes_gcpetengsc.html,English,A,"Completed over 6 months full-time, the degree features an engaging blend of face-to-face tuition and practical problem solving.","Mining Engineer,Oil and Gas Analyst,Petroleum Engineer,Petroleum Exploration,Petroleum Manager,Engineer,Geotechnical Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
GCERT,The University of Adelaide,Adelaide,Graduate Certificate in Petroleum Geology and Geophysics,"Faculty of Engineering, Computer and Mathematical Sciences","132,000.0",,AUD,Year,6,Months,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gcpgg_gcpetrog&g.html,English,A,Our graduate certificate builds core skills and knowledge for careers in geoscience. You will:,"Petroleum Engineer,Petroleum Exploration,Geochemist,Geologists,Geophysicists,Geophysics,Geotechnical Engineer,Natural Resource Manager,Scientist,Mineral Exploration,Oil and Gas Analyst",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
GDIP,The University of Adelaide,Adelaide,Graduate Diploma in Engineering (Aerospace),"Faculty of Engineering, Computer and Mathematical Sciences","44,500.0",,AUD,Year,1,Year,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gdeng_gdengaero.html,English,A,The program acts as a foundational year for the Master of Engineering (Aerospace). It’s designed to upskill students for advanced studies and career opportunities. You will:,"Aerospace Engineer,Aircraft Engineer,Instrumentation Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
GDIP,The University of Adelaide,Adelaide,Graduate Diploma in Engineering (Chemical),"Faculty of Engineering, Computer and Mathematical Sciences","44,500.0",,AUD,Year,1,Year,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gdeng_gdengchem.html,English,A,The program acts as a foundational year for the Master of Engineering (Chemical). It’s designed to upskill students for advanced studies and career opportunities. You will:,"Manufacturing Engineer,Mining Engineer,Biotechnology,Biotechnology Engineer,Pharmaceutical Engineering,Food Engineer,Winery Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
GDIP,The University of Adelaide,Adelaide,Graduate Diploma in Engineering (Civil & Environmental),"Faculty of Engineering, Computer and Mathematical Sciences","44,500.0",,AUD,Year,1,Year,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gdeng_gdengciven.html,English,A,The program acts as a foundational year for the Master of Engineering (Civil and Environmental). It’s designed to upskill students for advanced studies and career opportunities. You will:,"Natural Resource Manager,Catchment Management,Civil Engineer,Seismologist,Harbour / Water Engineering,Hydrogeologist,Water Resources Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
GDIP,The University of Adelaide,Adelaide,Graduate Diploma in Engineering (Civil & Structural),"Faculty of Engineering, Computer and Mathematical Sciences","44,500.0",,AUD,Year,1,Year,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gdeng_gdengcivst.html,English,A,The program acts as a foundational year for the Master of Engineering (Civil and Structural). It’s designed to upskill students for advanced studies and career opportunities. You will:,"Catchment Management,Civil Engineer,Geotechnical Engineer,Harbour / Water Engineering,Hydrogeologist,Water Resources Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
GDIP,The University of Adelaide,Adelaide,Graduate Diploma in Engineering (Electrical),"Faculty of Engineering, Computer and Mathematical Sciences","44,500.0",,AUD,Year,1,Year,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gdeng_gdengelec.html,English,A,The program acts as a foundational year for the Master of Engineering (Electrical). It’s designed to upskill students for advanced studies and career opportunities. You will:,"Aircraft Engineer,Computer Hardware Engineer,Power Generation Engineer,Electrical / Electronic Engineer,Radio Engineer,Robotics Engineer,Telecommunications Engineer,Instrumentation Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
GDIP,The University of Adelaide,Adelaide,Graduate Diploma in Engineering (Electronic),"Faculty of Engineering, Computer and Mathematical Sciences","44,500.0",,AUD,Year,1,Year,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gdeng_gdengelect.html,English,A,The program acts as a foundational year for the Master of Engineering (Electronic). It’s designed to upskill students for advanced studies and career opportunities. You will:,"Aircraft Engineer,Computer Hardware Engineer,Power Generation Engineer,Electrical / Electronic Engineer,Radio Engineer,Robotics Engineer,Telecommunications Engineer,Instrumentation Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
GDIP,The University of Adelaide,Adelaide,Graduate Diploma in Engineering (Mechanical),"Faculty of Engineering, Computer and Mathematical Sciences","44,500.0",,AUD,Year,1,Year,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gdeng_gdengmech.html,English,A,The program acts as a foundational year for the Master of Engineering (Mechanical). It’s designed to upskill students for advanced studies and career opportunities. You will:,"Aircraft Engineer,Manufacturing Engineer,Noise Control Engineer,Robotics Engineer,Mechanical Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
GDIP,The University of Adelaide,Adelaide,Graduate Diploma in Engineering (Mechatronic),"Faculty of Engineering, Computer and Mathematical Sciences","44,500.0",,AUD,Year,1,Year,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gdeng_gdengmecha.html,English,A,The program acts as a foundational year for the Master of Engineering (Mechatronic). It’s designed to upskill students for advanced studies and career opportunities. You will:,"Aircraft Engineer,Manufacturing Engineer,Robotics Engineer,Instrumentation Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
GDIP,The University of Adelaide,Adelaide,Graduate Diploma in Engineering (Mining),"Faculty of Engineering, Computer and Mathematical Sciences","44,500.0",,AUD,Year,1,Year,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gdeng_gdengmin.html,English,A,The program acts as a foundational year for the Master of Engineering (Mining). It’s designed to upskill students for advanced studies and career opportunities. You will:,"Mineral Exploration,Mining Engineer,Drilling Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
GDIP,The University of Adelaide,Adelaide,Graduate Diploma in Marine Engineering,"Faculty of Engineering, Computer and Mathematical Sciences","46,000.0",,AUD,Year,1,Year,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gdmar_gdmareng.html,English,A,"Our marine engineering programs are structured so students can complete qualifications in steps. This approach lets you complete a Graduate Certificate in Marine Engineering after six months, the Graduate Diploma in Marine Engineering after 12 and a Master of Marine Engineering after 18. You will:","Defence Engineer,Engineer,Marine Engineer,Maritime Engineer,Naval Ship Engineer,Systems Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
GDIP,The University of Adelaide,Adelaide,Graduate Diploma in Materials Engineering,"Faculty of Engineering, Computer and Mathematical Sciences","44,500.0",,AUD,Year,1,Year,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gdme_gdmateng.html,English,A,"Our Graduate Diploma of Materials Engineering will equip you with high-level knowledge at the real-world interface between materials engineering, chemistry and physics.","Advanced Materials Engineer,Materials Engineer,Optics Materials Engineer,Defence Engineer,Quantum Materials Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
GDIP,The University of Adelaide,Adelaide,Graduate Diploma in Petroleum Engineering,"Faculty of Engineering, Computer and Mathematical Sciences","44,500.0",,AUD,Year,1,Year,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gdpe_gdpeteng.html,English,A,"Completed over 12 months full-time, the degree features an engaging blend of face-to-face tuition, practical problem solving and team work.","Mining Engineer,Petrochemical Engineer,Petroleum Engineer,Petroleum Exploration,Petroleum Manager",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
GDIP,The University of Adelaide,Adelaide,Graduate Diploma in Petroleum Engineering Science,"Faculty of Engineering, Computer and Mathematical Sciences","44,500.0",,AUD,Year,1,Year,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/gdpes_gdpetengsc.html,English,A,"Completed over 12 months full-time, the degree features an engaging blend of face-to-face tuition, practical problem solving, and team projects.","Petroleum Engineer,Petroleum Exploration,Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
MST,The University of Adelaide,Adelaide,Master of Biopharmaceutical Engineering,"Faculty of Engineering, Computer and Mathematical Sciences","89,000.0",,AUD,Year,2,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/mbe_mbiopeng.html,English,A,"Suitable for high-achieving engineering and science graduates, as well as engineers with relevant work experience, the degree offers three specialist pathways to choose from: Research, Industry or Professional Systems.","Pharmaceutical Engineering,Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
MST,The University of Adelaide,Adelaide,Master of Data Science,"Faculty of Engineering, Computer and Mathematical Sciences","90,000.0",,AUD,Year,2,Years,Year 12,International Qualifications,IELTS,,SACE Stage 2 Mathematical Methods (or equivalent),6.5,https://www.adelaide.edu.au//degree-finder/2021/mdsc_mdatasc.html,English,A,Where could it take you?/nMaster of Software EngineeringMaster of Computer ScienceMaster of Computing and InnovationGraduate Diploma in Computer ScienceGraduate Certificate in Computer Science,"Business Consultant,Database Coordinator,Engineer,Financial Systems / Computer Analyst,Scientific Data Analyst,Systems Analyst,Information Analyst,Information Technologist,Information and Communications Technologist,Business Analyst,Business Data Analyst,Computer Scientist,Data Analyst,Data scientist ",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
MST,The University of Adelaide,Adelaide,Master of Data Science (Applied) New,"Faculty of Engineering, Computer and Mathematical Sciences",,,AUD,Year,2.5,Years,,,,,,,https://www.adelaide.edu.au//degree-finder/2021/mdsa_mdscapol.html,English,A,"Conducted 100% online, the degree is highly practical—all tools and techniques explored are fully aligned with industry best-practice. It’s also extremely flexible, with course content drawn from, and relevant to, all areas of the economy.","Biostatistician,Business Consultant,Business Data Analyst,Data Analyst,Data scientist ,Database Coordinator",Australia,Yes,Yes,,Yes,Yes,
MST,The University of Adelaide,Adelaide,Master of Engineering (Aerospace),"Faculty of Engineering, Computer and Mathematical Sciences","89,000.0",,AUD,Year,2,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/meng_mengaero.html,English,A,Our Master of Engineering (Aerospace) comprises a foundation year and an advanced studies year. You will:,"Manufacturing Engineer,Mechanical Engineer,Noise Control Engineer,Robotics Engineer,Aerospace Engineer,Aircraft Engineer,Instrumentation Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
MST,The University of Adelaide,Adelaide,Master of Engineering (Chemical),"Faculty of Engineering, Computer and Mathematical Sciences","89,000.0",,AUD,Year,2,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/meng_mengch.html,English,A,This intensive degree comprises a foundation year and an advanced studies year. You will:,"Chemical Engineer,Engineer,Biotechnology,Biotechnology Engineer,Pharmaceutical Engineering,Food Engineer,Food Scientist, Food Technologist,Winery Engineer,Metallurgist,Nanotechnologist,Process Engineer,Environmental Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
MST,The University of Adelaide,Adelaide,Master of Engineering (Civil & Structural),"Faculty of Engineering, Computer and Mathematical Sciences","89,000.0",,AUD,Year,2,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/meng_mengcivst.html,English,A,"Our Master of Engineering (Civil and Structural) comprises a foundation year and an advanced studies year. We have a strong focus on design and analysis using modern, computer-based methods. You will:","Engineer,Structural Engineer,Catchment Management,Civil Engineer,Geotechnical Engineer,Harbour / Water Engineering,Hydrogeologist,Water Resources Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
MST,The University of Adelaide,Adelaide,Master of Engineering (Civil and Environmental),"Faculty of Engineering, Computer and Mathematical Sciences","89,000.0",,AUD,Year,2,Years,,,IELTS,,,6.5,https://www.adelaide.edu.au//degree-finder/2021/meng_mengciven.html,English,A,Our Master of Engineering (Civil and Environmental) comprises a foundation year and an advanced studies year. You will:,"Coastal Engineer,Engineer,Environmental Engineer,Natural Resource Manager,Catchment Management,Civil Engineer,Seismologist,Harbour / Water Engineering,Hydrogeologist,Water Resources Engineer",Australia,Yes,Yes,,Yes,Yes,"For those who are based in Adelaide, we will be offering a blended delivery mode that combines face-to-face with remote learning in as many courses as possible, taking into consideration social distancing and hygiene. All lectures will continue to be delivered online for the remainder of the year, with some exceptions.
For our students who are studying offshore for the remainder of the 2020 Academic Year, the University will continue to offer high-quality access to the learning resources remotely. This includes all lectures, tutorials and other support material. Students will be advised in advance if there are course components that cannot be provided in remote mode and, wherever possible, offered alternative courses."
